,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2022-10-07,110.97,111.15,106.22,108.6,9773662,108.66,109.24,108.69,108.6
2022-10-10,113.59,115.15,108.13,109.1,5894227,110.79,111.49,111.64,109.1
2022-10-11,107.4,109.94,106.24,109.69,8383384,108.62,108.32,108.09,109.69
2022-10-12,108.54,111.78,107.3,110.13,3296335,109.74,109.44,109.54,110.13
2022-10-13,108.99,111.11,107.66,110.25,3222667,109.67,109.5,109.39,110.25
2022-10-14,111.73,112.9,107.94,110.57,3215297,110.47,110.78,110.42,110.57
2022-10-17,115.21,116.86,109.95,110.29,4314193,112.37,113.08,113.41,110.29
2022-10-18,113.11,116.75,108.63,110.19,6516632,111.86,112.17,112.69,110.19
2022-10-19,111.88,112.9,106.0,109.69,6385328,109.53,110.12,109.45,109.69
2022-10-20,106.33,108.81,102.73,108.67,4925903,106.74,106.63,105.77,108.67
2022-10-21,106.8,108.78,106.56,108.05,5792087,107.79,107.55,107.67,108.05
2022-10-24,106.66,108.25,104.78,107.61,4020015,106.88,106.83,106.51,107.61
2022-10-25,110.97,112.11,104.67,107.32,4504127,108.03,108.77,108.39,107.32
2022-10-26,105.04,108.24,105.01,106.86,4606745,106.7,106.29,106.62,106.86
2022-10-27,105.72,107.09,105.01,106.83,5789106,106.31,106.16,106.05,106.83
2022-10-28,107.07,107.23,105.58,106.49,4296827,106.44,106.59,106.41,106.49
2022-10-31,111.45,112.32,104.21,106.31,4708019,107.61,108.57,108.26,106.31
2022-11-01,111.46,111.48,105.63,106.5,5170523,107.87,108.77,108.56,106.5
2022-11-02,104.54,107.11,102.88,106.59,5612473,105.53,105.28,105.0,106.59
2022-11-03,108.78,110.45,106.73,106.98,8048175,108.05,108.23,108.59,106.98
2022-11-04,110.62,112.91,106.38,107.41,6100430,108.9,109.33,109.64,107.41
2022-11-07,106.17,110.02,102.22,108.33,4113772,106.86,106.69,106.12,108.33
2022-11-08,107.48,112.92,104.77,109.04,4497875,108.91,108.55,108.85,109.04
2022-11-09,107.64,112.33,107.14,109.62,3225187,109.7,109.18,109.74,109.62
2022-11-10,109.13,114.58,107.9,110.48,5056315,110.99,110.52,111.24,110.48
2022-11-11,112.15,112.15,109.98,110.71,5060020,110.94,111.24,111.06,110.71
2022-11-14,113.2,114.13,109.42,110.87,5680413,111.48,111.91,111.78,110.87
2022-11-15,111.79,116.54,109.26,110.67,4952834,112.16,112.07,112.9,110.67
2022-11-16,107.41,111.26,103.18,110.61,6745139,108.35,108.12,107.22,110.61
2022-11-17,107.34,110.34,105.91,110.29,5334780,108.85,108.47,108.13,110.29
2022-11-18,110.83,111.93,106.69,109.59,7967758,109.4,109.76,109.31,109.59
2022-11-21,111.78,111.88,108.25,108.63,5382539,109.59,110.14,110.07,108.63
2022-11-22,106.72,114.45,106.3,107.88,5841229,109.54,108.84,110.37,107.88
2022-11-23,108.43,110.34,106.97,107.21,6110674,108.17,108.24,108.65,107.21
2022-11-24,106.46,109.11,104.63,106.19,5338465,106.65,106.6,106.87,106.19
2022-11-25,104.92,105.82,104.18,104.88,2699388,104.96,104.95,105.0,104.88
2022-11-28,105.85,106.44,104.28,104.34,3412185,105.02,105.23,105.36,104.34
2022-11-29,104.5,105.55,101.7,103.86,5910650,103.7,103.9,103.62,103.86
2022-11-30,103.04,104.06,97.71,103.67,8371271,101.81,102.12,100.88,103.67
2022-12-01,102.69,104.77,101.5,103.65,4775351,103.31,103.15,103.14,103.65
2022-12-02,98.65,104.14,98.49,103.55,3611838,102.06,101.21,101.31,103.55
2022-12-05,106.76,109.87,103.43,103.79,2963507,105.69,105.96,106.65,103.79
2022-12-06,101.37,104.92,100.83,103.91,4831531,103.22,102.76,102.88,103.91
2022-12-07,106.5,106.86,100.19,103.85,4974776,103.63,104.35,103.52,103.85
2022-12-08,107.07,110.7,101.73,104.02,3345472,105.48,105.88,106.22,104.02
2022-12-09,98.7,106.77,96.66,103.77,2731620,102.4,101.47,101.71,103.77
2022-12-12,104.65,104.93,99.56,103.5,3208219,102.66,103.16,102.24,103.5
2022-12-13,103.97,104.92,102.52,103.21,3263068,103.55,103.65,103.72,103.21
2022-12-14,100.92,106.16,99.2,102.68,5490642,102.68,102.24,102.68,102.68
2022-12-15,103.73,103.78,100.65,101.89,4147111,102.11,102.51,102.22,101.89
2022-12-16,99.37,101.04,99.32,100.99,8439586,100.45,100.18,100.18,100.99
2022-12-19,97.64,101.54,97.4,100.28,6440443,99.74,99.21,99.47,100.28
2022-12-20,97.49,103.62,96.78,99.19,7253717,99.86,99.27,100.2,99.19
2022-12-21,97.32,98.65,97.07,98.4,4341328,98.04,97.86,97.86,98.4
2022-12-22,97.34,98.53,97.23,97.54,4568413,97.77,97.66,97.88,97.54
2022-12-23,96.0,97.53,92.59,96.74,5264828,95.62,95.71,95.06,96.74
2022-12-26,94.73,98.16,91.71,96.11,4249487,95.33,95.18,94.93,96.11
2022-12-27,95.13,96.32,94.94,95.87,5109601,95.71,95.56,95.63,95.87
2022-12-28,94.43,98.52,92.95,95.82,8198633,95.76,95.43,95.73,95.82
2022-12-29,94.94,98.37,93.26,96.16,4818533,95.93,95.68,95.82,96.16
2022-12-30,95.25,98.03,92.33,96.27,5096444,95.55,95.47,95.18,96.27
2023-01-02,95.29,97.09,94.16,96.93,6192947,96.06,95.87,95.63,96.93
2023-01-03,99.31,99.43,96.62,97.26,5057343,97.77,98.16,98.03,97.26
2023-01-04,98.21,99.01,96.15,98.13,5439180,97.76,97.87,97.58,98.13
2023-01-05,98.83,102.5,93.89,98.8,3727874,98.4,98.5,98.19,98.8
2023-01-06,99.06,99.89,98.01,99.53,4505893,99.14,99.12,98.95,99.53
2023-01-09,102.86,103.13,100.12,100.58,7254422,101.28,101.67,101.62,100.58
2023-01-10,102.31,103.52,98.66,101.46,4689126,101.22,101.49,101.09,101.46
2023-01-11,101.36,103.41,100.4,101.93,4464121,101.91,101.77,101.91,101.93
2023-01-12,104.5,109.03,101.22,102.62,4985441,104.29,104.34,105.13,102.62
2023-01-13,104.45,110.12,100.63,103.02,6264261,104.59,104.55,105.37,103.02
2023-01-16,104.45,105.59,101.21,103.43,5074876,103.41,103.67,103.4,103.43
2023-01-17,103.54,105.08,102.61,103.91,4817690,103.87,103.79,103.85,103.91
2023-01-18,100.71,105.13,96.71,104.03,4161144,101.96,101.65,100.92,104.03
2023-01-19,103.92,104.96,103.72,104.36,7325834,104.35,104.24,104.34,104.36
2023-01-20,103.35,105.38,100.34,104.58,5922274,103.44,103.41,102.86,104.58
2023-01-23,103.75,107.7,103.25,105.1,3712054,105.35,104.95,105.48,105.1
2023-01-24,105.66,108.74,104.04,105.55,5193630,106.11,106.0,106.39,105.55
2023-01-25,107.3,107.92,105.14,106.07,3245082,106.38,106.61,106.53,106.07
2023-01-26,111.85,114.32,104.55,106.94,4994364,108.6,109.41,109.44,106.94
2023-01-27,109.13,112.7,107.7,107.76,5773556,109.39,109.32,110.2,107.76
2023-01-30,107.86,110.85,107.27,108.93,6718080,109.02,108.73,109.06,108.93
2023-01-31,109.01,109.85,107.46,109.79,2739025,109.03,109.03,108.66,109.79
2023-02-01,112.98,113.17,107.64,111.01,4081281,110.61,111.2,110.41,111.01
2023-02-02,113.12,116.34,111.06,112.23,4000518,113.21,113.19,113.7,112.23
2023-02-03,112.65,113.9,111.54,113.13,3436260,112.86,112.8,112.72,113.13
2023-02-06,113.06,118.62,110.78,114.54,5849243,114.65,114.25,114.7,114.54
2023-02-07,113.53,116.08,111.86,115.23,3428686,114.39,114.18,113.97,115.23
2023-02-08,114.62,117.66,111.66,115.85,4055328,115.06,114.95,114.66,115.85
2023-02-09,116.62,119.96,114.26,116.52,5924187,116.91,116.84,117.11,116.52
2023-02-10,117.04,117.35,116.07,116.96,5381355,116.79,116.85,116.71,116.96
2023-02-13,114.85,118.97,111.12,117.06,4646965,115.72,115.5,115.04,117.06
2023-02-14,119.9,120.9,116.59,116.94,6067006,118.15,118.58,118.75,116.94
2023-02-15,117.09,117.48,112.89,116.93,6209415,115.77,116.1,115.19,116.93
2023-02-16,115.98,117.58,115.79,116.42,4127222,116.59,116.44,116.68,116.42
2023-02-17,119.03,119.35,115.71,115.95,5440117,117.0,117.51,117.53,115.95
2023-02-20,112.44,121.34,108.5,115.3,4934132,115.05,114.4,114.92,115.3
2023-02-21,116.28,116.71,113.45,114.58,4846688,114.91,115.25,115.08,114.58
2023-02-22,115.32,115.75,111.67,113.93,4088555,113.78,114.17,113.71,113.93
2023-02-23,112.11,114.77,111.25,113.5,6259114,113.17,112.91,113.01,113.5
2023-02-24,111.72,115.65,106.51,112.65,3629588,111.6,111.63,111.08,112.65
2023-02-27,114.08,117.47,109.61,111.88,4084297,112.99,113.26,113.54,111.88
2023-02-28,112.53,116.59,110.64,111.45,3160761,112.89,112.8,113.61,111.45
2023-03-01,111.84,113.25,110.7,111.12,5142939,111.69,111.72,111.97,111.12
2023-03-02,108.67,111.75,107.83,111.09,3683027,110.22,109.84,109.79,111.09
2023-03-03,112.12,114.61,109.22,111.45,6546093,111.76,111.85,111.91,111.45
2023-03-06,111.04,111.84,109.47,111.54,4334031,110.95,110.97,110.65,111.54
2023-03-07,113.41,117.56,108.71,111.51,3497302,112.59,112.8,113.13,111.51
2023-03-08,107.3,112.74,106.26,111.26,7093932,110.09,109.39,109.5,111.26
2023-03-09,112.0,113.93,109.72,110.98,5405103,111.54,111.66,111.82,110.98
2023-03-10,109.42,111.21,108.18,110.53,5204377,109.97,109.83,109.69,110.53
2023-03-13,111.46,113.77,106.34,109.71,7772493,109.94,110.32,110.06,109.71
2023-03-14,109.13,109.51,106.25,108.6,3835030,108.12,108.37,107.88,108.6
2023-03-15,108.38,108.6,105.25,107.62,5310643,107.16,107.46,106.93,107.62
2023-03-16,107.38,107.84,105.62,106.38,3961609,106.61,106.8,106.73,106.38
2023-03-17,103.84,105.23,103.31,105.17,4898270,104.57,104.39,104.27,105.17
2023-03-20,102.18,104.38,100.48,104.21,5712899,103.03,102.81,102.43,104.21
2023-03-21,98.88,103.21,97.29,102.99,4879429,101.16,100.59,100.25,102.99
2023-03-22,96.96,101.97,96.75,101.96,4305869,100.22,99.41,99.36,101.96
2023-03-23,99.64,102.06,97.29,101.07,8064121,100.14,100.01,99.67,101.07
2023-03-24,99.71,102.72,99.65,100.29,4684385,100.89,100.59,101.19,100.29
2023-03-27,99.45,101.03,97.89,99.84,6338916,99.59,99.55,99.46,99.84
2023-03-28,100.32,102.48,99.37,99.46,3567459,100.43,100.41,100.92,99.46
2023-03-29,95.88,100.21,95.57,99.56,7158797,98.45,97.8,97.89,99.56
2023-03-30,104.05,105.02,99.53,99.98,3780425,101.51,102.14,102.27,99.98
2023-03-31,100.75,102.68,98.46,100.32,3970183,100.49,100.55,100.57,100.32
2023-04-03,102.74,103.21,99.12,100.42,4112222,100.92,101.37,101.16,100.42
2023-04-04,102.11,102.44,101.05,101.25,5191497,101.58,101.71,101.75,101.25
2023-04-05,106.91,108.32,101.71,102.09,4865135,104.04,104.76,105.01,102.09
2023-04-06,101.89,105.12,98.98,102.89,3421338,102.33,102.22,102.05,102.89
2023-04-07,98.71,103.86,98.42,103.65,6771728,101.98,101.16,101.14,103.65
2023-04-10,105.27,106.79,103.63,104.06,3034573,104.83,104.94,105.21,104.06
2023-04-11,106.18,108.37,104.13,104.6,7585361,105.7,105.82,106.25,104.6
2023-04-12,103.09,105.09,99.67,104.34,2081170,103.03,103.05,102.38,104.34
2023-04-13,106.39,107.36,103.29,104.31,4183281,104.99,105.34,105.33,104.31
2023-04-14,107.08,110.03,103.6,103.76,4601949,105.8,106.12,106.82,103.76
2023-04-17,100.84,103.79,96.93,103.62,3132550,101.45,101.29,100.36,103.62
2023-04-18,104.42,105.19,101.93,103.56,4086104,103.56,103.78,103.56,103.56
2023-04-19,107.75,110.82,101.91,103.34,3661438,105.36,105.96,106.37,103.34
2023-04-20,104.67,104.95,102.4,103.37,4454787,103.57,103.85,103.68,103.37
2023-04-21,103.1,103.55,102.98,103.09,4420161,103.21,103.18,103.26,103.09
2023-04-24,103.3,104.93,103.05,103.09,2978500,103.69,103.6,103.99,103.09
2023-04-25,100.94,105.86,97.65,102.9,4265632,102.14,101.84,101.76,102.9
2023-04-26,101.61,104.03,101.55,103.22,3873146,102.93,102.6,102.79,103.22
2023-04-27,103.62,103.65,100.21,103.33,5272187,102.4,102.7,101.93,103.33
2023-04-28,102.37,105.62,102.33,104.26,3645151,104.07,103.64,103.98,104.26
2023-05-01,100.47,106.26,99.52,104.66,5397099,103.48,102.73,102.89,104.66
2023-05-02,103.04,105.34,101.31,105.19,6302253,103.94,103.72,103.32,105.19
2023-05-03,104.89,109.3,102.5,106.02,4496728,105.94,105.68,105.9,106.02
2023-05-04,106.65,108.09,105.45,106.79,5124306,106.77,106.74,106.77,106.79
2023-05-05,106.08,107.83,103.51,107.05,6141919,106.13,106.12,105.67,107.05
2023-05-08,105.81,107.87,102.12,107.48,6068081,105.82,105.82,104.99,107.48
2023-05-09,106.74,108.21,106.03,107.8,4577043,107.35,107.2,107.12,107.8
2023-05-10,109.98,110.04,107.02,108.05,3617459,108.37,108.78,108.53,108.05
2023-05-11,111.06,111.32,106.19,108.01,2995327,108.51,109.15,108.76,108.01
2023-05-12,110.32,111.82,107.16,108.07,6256531,109.02,109.34,109.49,108.07
2023-05-15,107.04,110.7,106.28,107.66,5510738,108.21,107.92,108.49,107.66
2023-05-16,108.22,109.65,107.02,107.03,5487511,107.9,107.98,108.34,107.03
2023-05-17,105.43,108.87,105.42,106.3,8223718,106.86,106.51,107.15,106.3
2023-05-18,106.21,108.03,101.0,106.05,3774827,105.03,105.32,104.52,106.05
2023-05-19,106.22,107.39,105.21,105.65,2790570,106.08,106.12,106.3,105.65
2023-05-22,100.49,107.18,99.99,104.79,2470027,103.99,103.11,103.59,104.79
2023-05-23,102.75,106.07,99.09,104.46,6257205,103.21,103.09,102.58,104.46
2023-05-24,105.77,107.59,101.48,104.15,4566157,104.41,104.75,104.54,104.15
2023-05-25,106.96,107.95,102.76,103.92,7089464,104.88,105.4,105.36,103.92
2023-05-26,106.24,109.34,103.76,103.97,4960923,105.69,105.83,106.55,103.97
2023-05-29,104.45,106.21,99.16,104.45,3759480,103.28,103.57,102.69,104.45
2023-05-30,102.05,106.69,98.46,105.0,5081638,103.39,103.05,102.58,105.0
2023-05-31,108.71,109.8,104.93,105.64,6868594,106.79,107.27,107.36,105.64
2023-06-01,105.44,106.48,103.77,106.44,5795907,105.56,105.53,105.13,106.44
2023-06-02,107.62,107.87,105.2,107.45,5376118,106.84,107.03,106.53,107.45
2023-06-05,108.08,109.33,106.21,108.62,5455492,108.05,108.06,107.77,108.62
2023-06-06,109.11,111.48,107.83,108.96,6370305,109.42,109.35,109.66,108.96
2023-06-07,108.15,111.3,105.88,109.54,2040102,108.91,108.72,108.59,109.54
2023-06-08,108.32,111.56,108.11,109.61,5683704,109.76,109.4,109.84,109.61
2023-06-09,109.9,111.18,107.34,109.68,6464371,109.4,109.53,109.26,109.68
2023-06-12,109.38,109.81,105.2,109.59,4781005,108.2,108.5,107.51,109.59
2023-06-13,107.86,112.13,103.4,109.52,5885259,108.35,108.23,107.76,109.52
2023-06-14,106.7,110.58,105.7,109.45,7256763,108.58,108.11,108.14,109.45
2023-06-15,108.07,109.75,103.7,109.23,2834024,107.56,107.69,106.72,109.23
2023-06-16,106.99,110.58,106.56,108.9,5197189,108.68,108.26,108.57,108.9
2023-06-19,108.04,108.54,105.06,108.52,5508116,107.37,107.54,106.8,108.52
2023-06-20,104.83,110.81,100.43,108.44,4626388,106.56,106.13,105.62,108.44
2023-06-21,104.59,110.29,103.47,108.57,5467373,107.44,106.73,106.88,108.57
2023-06-22,105.09,110.13,105.01,108.48,4620561,107.88,107.18,107.57,108.48
2023-06-23,106.69,110.51,105.02,108.83,4667671,108.12,107.76,107.77,108.83
2023-06-26,104.22,110.11,101.39,109.79,7064673,107.1,106.38,105.75,109.79
2023-06-27,111.23,112.46,108.14,110.72,3970404,110.44,110.64,110.3,110.72
2023-06-28,111.81,113.74,109.76,111.51,4307503,111.67,111.71,111.75,111.51
2023-06-29,113.6,117.22,111.46,112.19,7936031,113.62,113.61,114.34,112.19
2023-06-30,110.93,114.78,109.28,113.18,5014722,112.41,112.04,112.03,113.18
2023-07-03,115.23,117.81,109.12,114.07,4040602,113.67,114.06,113.47,114.07
2023-07-04,111.06,119.13,109.91,114.92,6032501,114.65,113.75,114.52,114.92
2023-07-05,113.54,117.7,110.86,115.23,5334716,114.6,114.33,114.28,115.23
2023-07-06,118.47,120.2,111.12,115.19,5230707,115.5,116.24,115.66,115.19
2023-07-07,110.36,116.82,107.22,115.24,5032470,113.09,112.41,112.02,115.24
2023-07-10,112.63,116.06,109.82,115.17,6953988,113.68,113.42,112.94,115.17
2023-07-11,114.85,116.71,113.19,114.81,5210269,114.9,114.89,114.95,114.81
2023-07-12,111.97,116.02,108.28,114.75,2052306,113.02,112.76,112.15,114.75
2023-07-13,110.54,116.0,110.04,113.88,7651673,113.31,112.61,113.02,113.88
2023-07-14,114.42,114.67,111.14,112.7,4226627,112.84,113.23,112.9,112.7
2023-07-17,112.18,112.41,107.96,111.86,2462028,110.74,111.1,110.18,111.86
2023-07-18,109.63,112.47,108.3,111.21,4970004,110.66,110.4,110.38,111.21
2023-07-19,109.77,112.48,108.43,110.16,8275127,110.36,110.21,110.45,110.16
2023-07-20,109.01,110.2,106.83,109.63,4282755,108.89,108.92,108.52,109.63
2023-07-21,108.96,109.58,107.75,109.15,5845077,108.82,108.86,108.66,109.15
2023-07-24,111.47,113.18,107.5,108.85,5654699,109.84,110.25,110.34,108.85
2023-07-25,107.51,109.21,106.41,108.41,5948957,108.01,107.88,107.81,108.41
2023-07-26,107.71,112.74,106.83,107.9,3599710,109.15,108.79,109.78,107.9
2023-07-27,106.69,107.69,104.47,107.42,7404718,106.53,106.57,106.08,107.42
2023-07-28,101.44,111.46,100.28,107.37,3274677,106.37,105.14,105.87,107.37
2023-07-31,102.43,108.48,97.94,107.04,5510134,104.49,103.97,103.21,107.04
2023-08-01,108.41,113.15,103.45,106.81,5319037,107.81,107.96,108.3,106.81
2023-08-02,103.91,107.53,101.51,106.62,4541380,105.22,104.89,104.52,106.62
2023-08-03,100.95,107.79,100.19,106.31,7767320,104.76,103.81,103.99,106.31
2023-08-04,105.22,111.47,104.09,105.68,3941228,107.08,106.61,107.78,105.68
2023-08-07,105.81,107.79,103.37,105.2,3693943,105.45,105.54,105.58,105.2
2023-08-08,107.8,108.62,100.57,104.15,6758812,104.44,105.28,104.59,104.15
2023-08-09,102.54,103.28,100.81,103.23,6947356,102.44,102.47,102.04,103.23
2023-08-10,100.74,103.25,99.9,102.19,7766150,101.78,101.52,101.58,102.19
2023-08-11,100.25,103.92,99.32,100.92,4320187,101.39,101.1,101.62,100.92
2023-08-14,101.15,102.78,97.87,100.08,6352185,100.25,100.47,100.33,100.08
2023-08-15,96.15,99.18,95.57,99.05,8090415,97.93,97.49,97.37,99.05
2023-08-16,96.71,99.08,96.11,97.92,4440860,97.7,97.46,97.6,97.92
2023-08-17,96.17,98.58,95.43,96.91,2284953,96.98,96.77,97.01,96.91
2023-08-18,97.39,97.94,90.8,96.18,2969575,94.97,95.58,94.37,96.18
2023-08-21,95.6,102.01,93.61,95.72,3269588,97.11,96.73,97.81,95.72
2023-08-22,95.41,96.08,94.51,95.55,6640017,95.38,95.39,95.3,95.55
2023-08-23,94.42,97.59,91.49,95.57,5261462,94.88,94.77,94.54,95.57
2023-08-24,95.33,98.01,95.31,95.71,5397085,96.34,96.09,96.66,95.71
2023-08-25,95.89,97.65,94.59,96.4,3993040,96.22,96.13,96.12,96.4
2023-08-28,97.26,99.14,95.37,97.24,4880108,97.25,97.25,97.25,97.24
2023-08-29,96.49,99.38,95.78,98.13,3709143,97.76,97.45,97.58,98.13
2023-08-30,98.85,101.75,97.24,98.88,3731565,99.29,99.18,99.5,98.88
2023-08-31,101.31,106.36,98.81,99.68,4784047,101.62,101.54,102.58,99.68
2023-09-01,99.76,102.61,99.56,100.34,2902543,100.84,100.57,101.09,100.34
2023-09-04,99.65,101.75,98.77,100.61,6774412,100.38,100.19,100.26,100.61
2023-09-05,97.46,104.01,96.07,100.91,5691865,100.33,99.62,100.04,100.91
2023-09-06,100.49,103.55,98.05,101.69,7246282,101.1,100.95,100.8,101.69
2023-09-07,99.59,105.49,96.2,101.99,5523437,101.23,100.82,100.85,101.99
2023-09-08,102.26,106.04,101.15,101.98,2275251,103.05,102.86,103.59,101.98
2023-09-11,98.07,102.36,97.18,101.93,3635823,100.49,99.89,99.77,101.93
2023-09-12,99.34,104.91,94.79,102.21,5443661,100.64,100.31,99.85,102.21
2023-09-13,107.81,110.16,101.32,102.44,7104094,104.64,105.43,105.74,102.44
2023-09-14,104.73,104.8,101.65,102.87,5161966,103.11,103.51,103.23,102.87
2023-09-15,104.3,104.33,101.45,103.11,4632339,102.96,103.3,102.89,103.11
2023-09-18,104.08,106.79,103.49,103.57,6211780,104.62,104.48,105.14,103.57
2023-09-19,102.54,104.27,101.1,104.26,5660334,103.21,103.04,102.68,104.26
2023-09-20,106.2,106.97,102.97,105.17,3607668,105.04,105.33,104.97,105.17
2023-09-21,103.71,106.89,102.84,105.94,3738942,105.23,104.85,104.87,105.94
2023-09-22,109.3,113.03,105.86,107.03,6449674,108.64,108.81,109.45,107.03
2023-09-25,105.25,108.46,105.2,108.13,5995145,107.26,106.76,106.83,108.13
2023-09-26,106.48,109.39,104.61,109.35,6219441,107.78,107.46,107.0,109.35
2023-09-27,110.38,113.63,109.17,110.57,6315783,111.12,110.94,111.4,110.57
2023-09-28,110.24,114.55,108.3,111.68,6439155,111.51,111.19,111.43,111.68
2023-09-29,113.64,115.07,110.67,112.73,3163908,112.82,113.03,112.87,112.73
2023-10-02,112.19,114.91,110.58,113.6,4601857,113.03,112.82,112.75,113.6
2023-10-03,111.44,115.21,109.93,114.06,5871636,113.06,112.66,112.57,114.06
2023-10-04,113.43,114.27,112.32,114.16,5043178,113.58,113.54,113.29,114.16
2023-10-05,114.7,115.45,110.81,114.15,7521459,113.47,113.78,113.13,114.15
2023-10-06,109.32,116.29,108.9,114.08,3483518,113.09,112.15,112.59,114.08
2023-10-09,113.57,118.13,112.03,114.25,5134804,114.8,114.49,115.08,114.25
2023-10-10,115.23,116.96,110.37,113.34,4939628,113.56,113.97,113.66,113.34
2023-10-11,111.5,114.11,111.01,112.81,4288026,112.64,112.36,112.56,112.81
2023-10-12,107.43,114.59,106.67,112.09,6267272,111.11,110.19,110.63,112.09
2023-10-13,112.54,113.69,109.34,111.15,7629718,111.39,111.68,111.51,111.15
2023-10-16,108.87,113.23,108.48,110.67,6010630,110.79,110.31,110.86,110.67
2023-10-17,111.61,114.55,105.76,110.44,4222181,110.25,110.59,110.16,110.44
2023-10-18,112.01,114.27,108.26,110.32,6833971,110.95,111.22,111.27,110.32
2023-10-19,113.39,114.67,106.55,109.88,5547113,110.37,111.12,110.61,109.88
2023-10-20,106.73,109.98,105.57,109.75,3657862,108.43,108.01,107.77,109.75
2023-10-23,111.7,111.77,107.5,110.0,5260988,109.76,110.24,109.63,110.0
2023-10-24,109.0,110.87,107.65,109.72,2478186,109.42,109.31,109.26,109.72
2023-10-25,110.58,110.82,107.41,109.96,4250494,109.4,109.69,109.11,109.96
2023-10-26,110.26,111.1,109.67,109.98,2275786,110.25,110.25,110.38,109.98
2023-10-27,111.28,114.35,109.16,110.28,4025572,111.26,111.27,111.75,110.28
2023-10-30,110.43,111.48,109.04,110.07,3043213,110.2,110.26,110.26,110.07
2023-10-31,111.5,115.61,109.16,110.51,5681336,111.76,111.7,112.39,110.51
2023-11-01,110.68,111.36,109.77,110.16,6778513,110.43,110.49,110.57,110.16
2023-11-02,107.03,113.32,104.11,109.78,5431801,109.07,108.56,108.72,109.78
2023-11-03,110.9,113.25,106.21,109.1,5666856,109.52,109.87,109.73,109.1
2023-11-06,107.0,113.32,104.93,108.44,5895653,108.9,108.42,109.13,108.44
2023-11-07,105.67,108.37,105.36,107.17,6394040,106.97,106.64,106.87,107.17
2023-11-08,107.04,107.26,105.97,106.45,6623690,106.56,106.68,106.62,106.45
2023-11-09,104.22,107.33,102.99,105.48,4672175,105.27,105.0,105.16,105.48
2023-11-10,101.19,106.14,100.86,105.01,4362486,104.0,103.3,103.5,105.01
2023-11-13,103.0,105.02,101.82,104.5,5942943,103.78,103.59,103.42,104.5
2023-11-14,103.41,106.8,101.73,103.93,4429164,104.15,103.97,104.27,103.93
2023-11-15,106.26,109.24,100.22,103.58,5744934,104.35,104.83,104.73,103.58
2023-11-16,102.09,104.28,99.31,103.71,6572520,102.43,102.35,101.79,103.71
2023-11-17,102.63,103.99,101.49,103.78,3815524,103.09,102.97,102.74,103.78
2023-11-20,103.89,107.71,101.65,103.88,5261809,104.41,104.28,104.68,103.88
2023-11-21,107.58,109.09,103.27,104.09,6171361,105.48,106.01,106.18,104.09
2023-11-22,105.3,106.74,103.15,104.64,2020474,104.85,104.96,104.95,104.64
2023-11-23,106.63,111.45,105.32,105.66,7669195,107.48,107.26,108.39,105.66
2023-11-24,107.36,109.45,105.75,105.83,3991631,107.01,107.1,107.6,105.83
2023-11-27,108.82,109.6,103.07,106.5,3399636,106.39,106.99,106.33,106.5
2023-11-28,107.26,108.75,106.71,107.26,2541263,107.57,107.49,107.73,107.26
2023-11-29,106.39,108.69,106.3,107.36,4349891,107.45,107.18,107.49,107.36
2023-11-30,106.47,109.75,105.02,107.32,3601862,107.37,107.14,107.39,107.32
2023-12-01,105.41,108.76,103.84,107.04,8515246,106.54,106.26,106.3,107.04
2023-12-04,104.88,107.05,103.57,106.84,3306145,105.82,105.59,105.31,106.84
2023-12-05,108.98,109.43,105.99,106.5,7994931,107.3,107.72,107.71,106.5
2023-12-06,108.54,109.6,104.8,106.06,6103739,106.82,107.25,107.2,106.06
2023-12-07,105.67,107.21,104.88,105.9,4819684,106.0,105.92,106.04,105.9
2023-12-08,105.98,107.18,103.13,105.52,5703244,105.27,105.45,105.15,105.52
2023-12-11,104.69,105.28,103.24,105.11,4184590,104.54,104.58,104.26,105.11
2023-12-12,100.66,104.79,100.06,104.47,7644417,103.11,102.5,102.42,104.47
2023-12-13,100.13,104.77,97.98,104.02,4793598,102.26,101.72,101.38,104.02
2023-12-14,102.27,106.33,101.59,103.61,4296440,103.85,103.45,103.96,103.61
2023-12-15,101.22,103.32,100.29,103.17,5072081,102.26,102.0,101.8,103.17
2023-12-18,101.09,106.89,99.41,103.27,3276397,103.19,102.66,103.15,103.27
2023-12-19,102.28,104.99,99.72,103.5,4756003,102.74,102.62,102.36,103.5
2023-12-20,105.53,105.64,100.45,103.47,5088524,103.19,103.77,103.05,103.47
2023-12-21,102.28,105.48,101.16,103.52,2827362,103.39,103.11,103.32,103.52
2023-12-22,107.04,109.33,99.0,103.8,4661296,104.04,104.79,104.17,103.8
2023-12-25,107.16,109.19,104.1,104.24,4115416,105.84,106.17,106.65,104.24
2023-12-26,107.56,109.36,103.83,104.71,5443503,105.97,106.37,106.6,104.71
2023-12-27,103.47,104.79,101.27,104.76,4312033,103.6,103.57,103.03,104.76
2023-12-28,108.45,111.76,103.67,104.9,6307233,106.78,107.2,107.72,104.9
2023-12-29,103.01,106.1,101.02,104.76,6280093,103.96,103.72,103.56,104.76
2024-01-01,104.69,106.04,101.49,104.52,7986392,104.02,104.18,103.76,104.52
2024-01-02,102.37,105.05,98.06,104.0,5472046,102.37,102.37,101.56,104.0
2024-01-03,102.83,105.13,101.0,103.27,5247592,103.13,103.06,103.07,103.27
