,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2022-10-07,100.56,101.47,96.32,99.01,4453928,98.93,99.34,98.9,99.01
2022-10-10,99.55,101.27,96.97,98.84,6883515,99.03,99.16,99.12,98.84
2022-10-11,99.09,100.82,97.31,98.42,5723226,98.85,98.91,99.07,98.42
2022-10-12,96.54,97.84,95.16,97.84,4311481,96.95,96.85,96.5,97.84
2022-10-13,100.96,101.88,93.26,96.95,4336518,97.37,98.26,97.57,96.95
2022-10-14,96.99,98.57,95.8,96.31,5360818,96.9,96.92,97.19,96.31
2022-10-17,94.57,97.16,93.45,95.62,5795948,95.41,95.2,95.3,95.62
2022-10-18,96.76,98.99,94.58,95.08,5615957,96.21,96.35,96.78,95.08
2022-10-19,94.86,100.21,91.72,94.9,5581580,95.61,95.42,95.97,94.9
2022-10-20,95.78,98.08,93.08,94.28,3463249,95.15,95.31,95.58,94.28
2022-10-21,91.78,94.82,90.92,94.5,5123433,93.41,93.01,92.87,94.5
2022-10-24,94.7,98.09,93.67,95.26,5430044,95.68,95.43,95.88,95.26
2022-10-25,93.62,95.84,93.0,95.62,6385960,94.82,94.52,94.42,95.62
2022-10-26,101.2,103.64,95.39,96.14,5399495,98.39,99.09,99.52,96.14
2022-10-27,96.31,96.83,95.72,96.57,6019702,96.38,96.36,96.28,96.57
2022-10-28,96.15,97.68,95.05,97.4,4677983,96.71,96.57,96.36,97.4
2022-10-31,98.08,100.55,97.9,98.0,4759554,98.82,98.63,99.22,98.0
2022-11-01,99.29,100.34,93.55,98.53,3866945,97.47,97.93,96.94,98.53
2022-11-02,99.03,100.94,98.64,99.01,6713547,99.53,99.41,99.79,99.01
2022-11-03,99.75,102.24,97.82,98.92,4480254,99.66,99.68,100.03,98.92
2022-11-04,96.97,100.31,94.62,98.64,6858082,97.86,97.63,97.46,98.64
2022-11-07,96.02,99.05,95.91,98.51,6019983,97.82,97.37,97.48,98.51
2022-11-08,95.31,100.29,94.24,98.35,5890092,97.63,97.05,97.27,98.35
2022-11-09,98.64,99.88,97.87,98.23,4792668,98.66,98.66,98.88,98.23
2022-11-10,99.16,99.72,96.56,97.51,4305526,97.93,98.24,98.14,97.51
2022-11-11,98.98,101.36,96.69,97.03,6240462,98.36,98.52,99.03,97.03
2022-11-14,97.11,97.4,94.91,97.05,5109005,96.45,96.62,96.16,97.05
2022-11-15,100.28,101.12,93.13,97.0,6885933,97.09,97.89,97.13,97.0
2022-11-16,91.54,99.89,89.08,96.52,5061240,95.16,94.26,94.49,96.52
2022-11-17,97.76,97.89,95.35,96.64,4700878,96.63,96.91,96.62,96.64
2022-11-18,98.41,98.88,94.25,97.08,4979879,96.74,97.15,96.56,97.08
2022-11-21,98.42,99.09,93.52,97.37,3235854,96.66,97.1,96.3,97.37
2022-11-22,99.84,101.16,96.24,97.96,5015518,98.45,98.8,98.7,97.96
2022-11-23,97.6,101.8,95.23,99.27,5765166,98.77,98.48,98.52,99.27
2022-11-24,102.45,107.58,99.88,100.37,3625519,102.61,102.57,103.73,100.37
2022-11-25,101.35,102.01,99.6,101.43,5508448,101.01,101.1,100.81,101.43
2022-11-28,98.6,103.97,97.7,102.66,3438700,101.44,100.73,100.84,102.66
2022-11-29,103.29,107.5,101.9,103.83,6330983,104.41,104.13,104.7,103.83
2022-11-30,105.92,106.87,102.44,104.64,7797300,104.65,104.97,104.65,104.64
2022-12-01,105.92,108.09,103.93,105.29,7685103,105.77,105.81,106.01,105.29
2022-12-02,104.47,105.98,104.25,105.46,4109756,105.23,105.04,105.12,105.46
2022-12-05,106.1,109.58,105.48,105.87,4990947,106.98,106.76,107.53,105.87
2022-12-06,105.07,106.51,103.33,105.98,4444466,105.27,105.22,104.92,105.98
2022-12-07,104.47,106.22,103.82,105.85,3873511,105.3,105.09,105.02,105.85
2022-12-08,107.07,110.25,105.38,105.84,4987169,107.16,107.14,107.81,105.84
2022-12-09,106.63,109.24,104.45,105.62,5264247,106.44,106.49,106.85,105.62
2022-12-12,108.63,109.93,103.38,105.16,3243514,106.16,106.78,106.66,105.16
2022-12-13,105.72,107.82,102.07,104.87,3307515,104.92,105.12,104.95,104.87
2022-12-14,104.54,105.43,100.52,104.86,3826831,103.6,103.84,102.98,104.86
2022-12-15,101.48,105.94,100.5,104.72,3424283,103.72,103.16,103.22,104.72
2022-12-16,106.25,107.21,104.07,104.58,5739670,105.29,105.53,105.64,104.58
2022-12-19,103.51,104.79,102.69,104.72,6165791,104.07,103.93,103.74,104.72
2022-12-20,108.79,111.86,104.53,105.0,5817885,107.13,107.55,108.2,105.0
2022-12-21,107.21,107.36,105.14,105.32,2216158,105.94,106.26,106.25,105.32
2022-12-22,105.8,107.92,104.34,105.3,4768258,105.86,105.84,106.13,105.3
2022-12-23,105.73,106.84,104.39,105.59,5511199,105.61,105.64,105.61,105.59
2022-12-26,105.36,107.77,105.12,106.17,6953757,106.36,106.11,106.45,106.17
2022-12-27,106.19,108.53,105.64,106.45,7178679,106.87,106.7,107.08,106.45
2022-12-28,105.7,111.29,105.31,106.13,5347064,107.58,107.11,108.3,106.13
2022-12-29,102.28,107.9,100.9,106.11,4134526,104.97,104.3,104.4,106.11
2022-12-30,102.94,109.88,101.32,105.84,5494101,105.68,105.0,105.6,105.84
2023-01-02,105.0,106.12,104.28,105.56,2239994,105.32,105.24,105.2,105.56
2023-01-03,104.08,108.51,101.81,104.59,3990195,104.97,104.75,105.16,104.59
2023-01-04,101.77,106.26,101.64,103.63,7530684,103.84,103.32,103.95,103.63
2023-01-05,102.52,103.2,100.21,102.65,2565042,102.02,102.15,101.71,102.65
2023-01-06,102.87,105.93,97.0,100.84,2285484,101.26,101.66,101.46,100.84
2023-01-09,99.79,100.77,97.37,99.58,4652708,99.24,99.38,99.07,99.58
2023-01-10,101.36,103.65,97.63,97.79,5243855,99.69,100.11,100.64,97.79
2023-01-11,94.16,98.43,91.36,96.24,4301617,95.35,95.05,94.9,96.24
2023-01-12,94.79,95.02,93.86,94.86,3765512,94.58,94.63,94.44,94.86
2023-01-13,94.01,97.1,91.53,94.03,3987365,94.22,94.17,94.31,94.03
2023-01-16,95.21,95.89,92.87,93.14,1896254,93.97,94.28,94.38,93.14
2023-01-17,89.74,93.3,88.55,92.15,3749403,91.33,90.94,90.93,92.15
2023-01-18,92.13,94.42,90.2,91.65,4938079,92.09,92.1,92.31,91.65
2023-01-19,90.58,91.41,90.04,91.01,3885879,90.82,90.76,90.72,91.01
2023-01-20,88.11,92.98,86.7,90.64,9441930,90.11,89.61,89.84,90.64
2023-01-23,88.42,92.1,87.45,90.27,5766003,89.94,89.56,89.78,90.27
2023-01-24,91.9,92.7,90.01,90.44,7435216,91.05,91.26,91.35,90.44
2023-01-25,92.75,95.87,90.1,90.66,5316981,92.21,92.34,92.98,90.66
2023-01-26,93.88,93.96,89.95,91.17,2683480,91.69,92.24,91.95,91.17
2023-01-27,88.67,91.54,86.52,91.07,4188941,89.71,89.45,89.03,91.07
2023-01-30,89.47,91.2,87.7,91.04,3245501,89.98,89.85,89.45,91.04
2023-01-31,89.93,92.45,88.27,90.85,4234506,90.52,90.37,90.36,90.85
2023-02-01,90.98,91.33,89.67,90.48,437393,90.49,90.61,90.5,90.48
2023-02-02,87.5,91.86,87.48,89.94,5866695,89.76,89.19,89.67,89.94
2023-02-03,88.13,90.65,87.76,89.83,5454593,89.41,89.09,89.2,89.83
2023-02-06,90.27,90.39,89.26,89.46,5878678,89.7,89.84,89.82,89.46
2023-02-07,88.61,91.78,86.84,88.95,3097738,89.19,89.05,89.31,88.95
2023-02-08,90.44,91.62,88.38,88.54,6111334,89.51,89.75,90.0,88.54
2023-02-09,86.76,88.96,86.21,88.45,4616588,87.87,87.6,87.58,88.45
2023-02-10,89.55,92.7,87.98,88.49,4283719,89.72,89.68,90.34,88.49
2023-02-13,88.65,88.7,88.59,88.62,1975843,88.63,88.64,88.64,88.62
2023-02-14,87.94,89.06,85.06,88.71,1338814,87.61,87.69,87.06,88.71
2023-02-15,88.99,91.5,88.26,89.3,6533349,89.69,89.51,89.88,89.3
2023-02-16,90.1,93.0,88.59,89.89,3540963,90.49,90.39,90.79,89.89
2023-02-17,91.27,93.62,90.53,90.65,5571531,91.6,91.52,92.07,90.65
2023-02-20,90.61,91.95,89.54,91.94,3559397,91.15,91.01,90.75,91.94
2023-02-21,92.76,93.71,91.75,93.31,3820933,92.92,92.88,92.73,93.31
2023-02-22,93.77,96.07,90.49,94.45,8504757,93.67,93.69,93.28,94.45
2023-02-23,96.9,97.03,94.69,95.87,5318278,95.86,96.12,95.86,95.87
2023-02-24,95.89,97.78,95.39,96.89,4874243,96.69,96.49,96.59,96.89
2023-02-27,100.95,101.51,97.9,98.09,4414956,99.16,99.61,99.7,98.09
2023-02-28,97.22,99.71,96.82,99.45,6496594,98.66,98.3,98.27,99.45
2023-03-01,101.54,102.46,95.89,100.58,5574757,99.64,100.12,99.18,100.58
2023-03-02,101.56,102.39,100.82,101.08,6251621,101.43,101.46,101.61,101.08
2023-03-03,101.02,104.14,99.02,101.77,7625027,101.64,101.49,101.58,101.77
2023-03-06,103.19,107.55,97.33,102.14,3540048,102.34,102.55,102.44,102.14
2023-03-07,101.71,102.4,100.94,102.17,2553219,101.84,101.81,101.67,102.17
2023-03-08,99.78,105.63,98.12,102.14,6199161,101.97,101.42,101.88,102.14
2023-03-09,102.15,106.34,98.21,102.3,7538316,102.28,102.25,102.28,102.3
2023-03-10,99.79,105.57,98.42,102.3,6307522,102.1,101.52,102.0,102.3
2023-03-13,103.84,104.86,97.61,102.35,3752916,101.6,102.16,101.23,102.35
2023-03-14,102.06,103.52,100.36,102.43,3593525,102.11,102.09,101.94,102.43
2023-03-15,101.87,104.6,99.99,102.45,4061829,102.34,102.23,102.29,102.45
2023-03-16,101.82,103.92,100.95,102.78,5931073,102.55,102.37,102.44,102.78
2023-03-17,102.5,105.16,100.5,103.2,2842320,102.95,102.84,102.83,103.2
2023-03-20,106.09,107.29,102.99,103.76,5269007,104.68,105.03,105.14,103.76
2023-03-21,108.34,109.09,102.17,104.61,3161464,105.29,106.05,105.63,104.61
2023-03-22,108.33,109.92,100.9,105.16,4864293,105.32,106.08,105.41,105.16
2023-03-23,105.44,105.63,104.46,105.61,5566898,105.23,105.28,105.04,105.61
2023-03-24,107.34,109.21,103.86,106.11,8771264,106.39,106.63,106.53,106.11
2023-03-27,106.41,109.15,105.46,106.57,5241462,107.06,106.89,107.3,106.57
2023-03-28,109.14,109.18,106.18,106.91,3783117,107.42,107.85,107.68,106.91
2023-03-29,106.98,108.41,103.88,106.86,5011126,106.39,106.53,106.15,106.86
2023-03-30,109.72,110.38,105.12,106.4,5485226,107.3,107.9,107.75,106.4
2023-03-31,107.1,108.34,105.15,106.19,5656030,106.56,106.7,106.75,106.19
2023-04-03,107.72,108.41,102.69,105.72,6895014,105.61,106.13,105.55,105.72
2023-04-04,105.33,108.67,102.32,104.71,6330686,105.23,105.26,105.49,104.71
2023-04-05,103.91,104.78,103.4,103.72,8058634,103.97,103.95,104.09,103.72
2023-04-06,104.11,104.87,100.62,102.79,6906861,102.76,103.1,102.75,102.79
2023-04-07,104.13,106.42,96.76,101.82,4481568,101.67,102.28,101.59,101.82
2023-04-10,98.66,102.83,98.19,101.03,3638099,100.69,100.18,100.51,101.03
2023-04-11,99.53,100.94,98.37,100.37,4926428,99.89,99.8,99.65,100.37
2023-04-12,99.93,100.89,96.96,99.75,5393028,99.2,99.38,98.92,99.75
2023-04-13,93.97,99.65,93.96,99.16,4999441,97.59,96.68,96.8,99.16
2023-04-14,99.35,99.48,98.01,98.76,7949146,98.75,98.9,98.74,98.76
2023-04-17,102.62,103.49,96.67,98.74,4170759,99.63,100.38,100.08,98.74
2023-04-18,97.98,100.8,96.17,98.8,3552386,98.59,98.44,98.49,98.8
2023-04-19,98.65,99.75,96.94,99.1,5091586,98.6,98.61,98.34,99.1
2023-04-20,95.69,101.01,94.52,99.39,7737707,98.31,97.65,97.77,99.39
2023-04-21,100.12,101.25,98.53,99.98,5485905,99.92,99.97,99.89,99.98
2023-04-24,101.77,102.71,98.6,100.33,4947911,100.54,100.85,100.65,100.33
2023-04-25,100.72,100.85,98.55,100.66,7767646,100.02,100.2,99.7,100.66
2023-04-26,103.68,104.95,100.23,100.88,6626358,102.02,102.44,102.59,100.88
2023-04-27,99.06,103.14,96.47,100.74,5851327,100.12,99.85,99.8,100.74
2023-04-28,101.17,105.4,99.53,100.6,1501135,101.84,101.67,102.46,100.6
2023-05-01,99.38,102.21,97.94,100.49,6459559,100.21,100.0,100.07,100.49
2023-05-02,100.57,101.22,100.02,100.1,3439152,100.45,100.48,100.62,100.1
2023-05-03,101.29,102.73,98.83,99.69,6101255,100.42,100.63,100.78,99.69
2023-05-04,99.75,101.94,98.98,99.13,5412130,100.02,99.95,100.46,99.13
2023-05-05,99.35,100.29,97.59,98.46,5053081,98.78,98.92,98.94,98.46
2023-05-08,96.83,102.13,96.79,97.8,5077916,98.91,98.39,99.46,97.8
2023-05-09,95.64,97.69,94.82,97.29,4165575,96.6,96.36,96.25,97.29
2023-05-10,97.8,100.15,96.04,96.71,4618445,97.63,97.68,98.1,96.71
2023-05-11,96.41,99.73,93.22,96.31,5023241,96.42,96.42,96.47,96.31
2023-05-12,97.53,99.43,94.71,96.19,4831220,96.78,96.97,97.07,96.19
2023-05-15,95.53,99.14,94.52,96.62,8366769,96.76,96.45,96.83,96.62
2023-05-16,96.59,97.46,94.68,96.75,5827531,96.3,96.37,96.07,96.75
2023-05-17,99.11,100.18,95.61,97.08,4581891,97.62,97.99,97.9,97.08
2023-05-18,97.97,101.47,96.73,97.57,3345980,98.59,98.44,99.1,97.57
2023-05-19,97.84,100.76,95.87,97.74,5452012,98.12,98.05,98.31,97.74
2023-05-22,98.71,99.94,98.13,98.25,2225219,98.77,98.76,99.03,98.25
2023-05-23,100.53,102.46,96.08,98.41,7029465,98.98,99.37,99.27,98.41
2023-05-24,95.9,102.05,92.29,98.87,4702744,97.74,97.28,97.17,98.87
2023-05-25,102.85,103.78,96.93,99.15,6933161,99.95,100.68,100.36,99.15
2023-05-26,97.46,100.98,95.11,99.2,6168430,98.43,98.19,98.04,99.2
2023-05-29,97.53,99.22,95.95,98.95,7083155,98.04,97.91,97.59,98.95
2023-05-30,96.45,99.77,92.85,98.89,5622214,97.17,96.99,96.31,98.89
2023-05-31,99.29,101.01,95.11,98.39,6399941,98.17,98.45,98.06,98.39
2023-06-01,96.09,100.64,96.04,97.3,6090503,97.99,97.52,98.34,97.3
2023-06-02,98.63,98.74,93.53,96.68,3710032,96.32,96.9,96.14,96.68
2023-06-05,94.75,97.47,94.31,95.89,5339349,95.89,95.6,95.89,95.89
2023-06-06,96.86,99.42,92.52,95.05,3711694,95.66,95.96,95.97,95.05
2023-06-07,90.58,95.96,89.1,94.21,5860305,93.09,92.47,92.53,94.21
2023-06-08,90.21,93.3,89.28,93.05,5482220,91.87,91.46,91.29,93.05
2023-06-09,89.44,93.32,87.29,92.42,4555397,91.01,90.62,90.3,92.42
2023-06-12,91.74,95.92,91.66,91.71,3632598,93.1,92.76,93.79,91.71
2023-06-13,93.13,96.35,89.71,91.38,4305196,92.48,92.64,93.03,91.38
2023-06-14,90.33,95.3,87.53,91.5,5049909,91.44,91.17,91.41,91.5
2023-06-15,90.96,93.97,90.7,91.67,3995044,92.11,91.82,92.33,91.67
2023-06-16,93.01,93.43,90.99,91.96,5764207,92.13,92.35,92.21,91.96
2023-06-19,92.79,93.33,91.14,91.91,3913849,92.13,92.29,92.23,91.91
2023-06-20,92.7,93.54,90.06,92.45,3137052,92.02,92.19,91.8,92.45
2023-06-21,90.89,95.38,88.91,93.03,4385493,92.44,92.05,92.14,93.03
2023-06-22,95.01,96.57,90.61,93.48,2056961,93.56,93.92,93.59,93.48
2023-06-23,92.68,94.93,89.53,93.84,4759205,92.76,92.74,92.23,93.84
2023-06-26,92.12,95.63,89.75,93.74,2088513,93.04,92.81,92.69,93.74
2023-06-27,95.74,97.15,93.89,94.06,4903364,95.03,95.21,95.52,94.06
2023-06-28,94.81,96.45,93.71,93.78,4287864,94.65,94.69,95.08,93.78
2023-06-29,93.65,95.36,91.52,93.43,4629993,93.44,93.49,93.44,93.43
2023-06-30,93.29,95.06,91.29,93.28,5720180,93.21,93.23,93.17,93.28
2023-07-03,93.18,94.08,92.13,93.02,6167634,93.08,93.1,93.11,93.02
2023-07-04,90.65,97.53,90.56,92.51,5189356,93.53,92.81,94.04,92.51
2023-07-05,91.76,92.25,91.15,92.18,4126031,91.86,91.84,91.7,92.18
2023-07-06,88.72,93.73,85.74,91.93,3951509,90.46,90.03,89.73,91.93
2023-07-07,95.99,96.77,88.03,91.33,5572949,92.04,93.03,92.4,91.33
2023-07-10,94.42,94.59,90.1,91.62,5484280,92.1,92.68,92.35,91.62
2023-07-11,93.39,93.85,91.46,91.82,4883377,92.38,92.63,92.66,91.82
2023-07-12,91.93,92.84,91.41,92.22,5055881,92.16,92.1,92.12,92.22
2023-07-13,94.44,94.48,92.05,93.37,5400223,93.3,93.58,93.26,93.37
2023-07-14,95.08,97.1,94.17,94.55,4705027,95.27,95.22,95.64,94.55
2023-07-17,95.23,96.35,94.39,95.54,6071904,95.43,95.38,95.37,95.54
2023-07-18,97.22,98.54,93.52,96.65,5651221,96.24,96.48,96.03,96.65
2023-07-19,96.3,99.13,95.24,97.74,5152838,97.37,97.1,97.19,97.74
2023-07-20,100.7,101.26,97.64,99.08,4434314,99.33,99.67,99.45,99.08
2023-07-21,98.58,101.08,98.27,100.38,4928092,99.91,99.58,99.68,100.38
2023-07-24,101.85,104.61,99.97,101.41,5174533,102.0,101.96,102.29,101.41
2023-07-25,99.66,104.03,98.92,102.32,3737068,101.76,101.23,101.47,102.32
2023-07-26,105.69,107.04,101.24,102.96,4511086,103.75,104.23,104.14,102.96
2023-07-27,104.32,105.97,103.0,103.24,3672228,104.07,104.13,104.49,103.24
2023-07-28,100.45,106.29,99.53,104.09,4317972,103.3,102.59,102.91,104.09
2023-07-31,105.96,109.1,103.4,104.56,4881380,105.69,105.75,106.25,104.56
2023-08-01,107.06,107.12,103.74,104.77,6092216,105.21,105.67,105.43,104.77
2023-08-02,105.23,105.42,103.63,104.96,7426247,104.67,104.81,104.52,104.96
2023-08-03,107.55,108.86,103.74,104.68,4515241,105.76,106.21,106.3,104.68
2023-08-04,106.5,109.18,102.14,104.4,4556295,105.24,105.56,105.66,104.4
2023-08-07,106.93,110.02,100.59,104.6,5394138,105.07,105.54,105.31,104.6
2023-08-08,104.98,108.66,98.81,104.23,6294965,103.9,104.17,103.74,104.23
2023-08-09,106.46,108.04,103.35,103.97,3764693,105.12,105.45,105.7,103.97
2023-08-10,105.86,107.72,99.87,103.83,1960064,103.81,104.32,103.8,103.83
2023-08-11,105.7,106.61,100.82,103.87,5799639,103.77,104.25,103.71,103.87
2023-08-14,107.57,107.86,104.52,104.52,6071424,105.63,106.12,106.19,104.52
2023-08-15,102.82,106.4,100.6,105.36,6217334,104.12,103.8,103.5,105.36
2023-08-16,105.43,106.45,102.63,105.98,5776092,105.02,105.12,104.54,105.98
2023-08-17,109.7,110.49,104.82,106.24,5084619,107.18,107.81,107.66,106.24
2023-08-18,105.66,107.62,104.62,106.67,8003997,106.3,106.14,106.12,106.67
2023-08-21,111.15,112.15,106.84,106.95,2976204,108.65,109.27,109.49,106.95
2023-08-22,104.88,108.97,103.27,106.94,4796124,106.39,106.01,106.12,106.94
2023-08-23,104.65,106.77,103.7,106.53,7469900,105.67,105.41,105.24,106.53
2023-08-24,104.48,106.86,103.17,105.82,4436829,105.28,105.08,105.02,105.82
2023-08-25,104.19,105.6,102.06,105.28,5473813,104.32,104.28,103.83,105.28
2023-08-28,104.07,107.45,100.95,104.77,3839364,104.39,104.31,104.2,104.77
2023-08-29,102.6,105.1,102.18,103.52,2972147,103.6,103.35,103.64,103.52
2023-08-30,102.96,105.38,99.25,102.31,3646420,102.31,102.47,102.31,102.31
2023-08-31,100.59,103.97,100.36,100.81,6278292,101.71,101.43,102.17,100.81
2023-09-01,100.35,101.12,99.05,99.55,6992432,99.9,100.02,100.08,99.55
2023-09-04,97.6,98.5,97.59,98.03,5806329,98.04,97.93,98.05,98.03
2023-09-05,94.42,100.45,91.94,96.59,3486183,96.33,95.85,96.2,96.59
2023-09-06,96.77,98.55,93.94,95.22,5083240,95.9,96.12,96.24,95.22
2023-09-07,95.06,97.04,90.51,94.25,5526836,93.93,94.21,93.77,94.25
2023-09-08,91.81,96.03,89.82,93.7,6324774,93.18,92.84,92.93,93.7
2023-09-11,91.93,93.64,91.03,92.83,2600323,92.5,92.36,92.33,92.83
2023-09-12,92.4,93.83,90.73,92.11,6334369,92.22,92.27,92.28,92.11
2023-09-13,89.85,92.83,83.43,91.96,3002227,89.41,89.52,88.13,91.96
2023-09-14,91.0,94.6,89.94,91.68,4781594,92.07,91.8,92.27,91.68
2023-09-15,93.1,94.29,88.97,91.56,3597379,91.6,91.98,91.63,91.56
2023-09-18,91.75,95.37,91.14,91.78,608280,92.76,92.51,93.26,91.78
2023-09-19,92.02,92.17,90.57,91.54,3629093,91.43,91.57,91.37,91.54
2023-09-20,88.92,92.5,86.69,91.62,5569600,90.27,89.93,89.59,91.62
2023-09-21,90.76,92.6,88.92,91.54,6235985,91.02,90.95,90.76,91.54
2023-09-22,87.18,91.49,85.54,91.42,4631220,89.48,88.91,88.52,91.42
2023-09-25,89.89,91.47,89.64,91.11,5872437,90.74,90.53,90.56,91.11
2023-09-26,87.09,91.55,85.48,90.57,4460454,89.2,88.67,88.51,90.57
2023-09-27,89.12,92.24,89.06,89.56,3318275,90.29,89.99,90.65,89.56
2023-09-28,88.45,90.79,86.75,89.22,5626962,88.92,88.8,88.77,89.22
2023-09-29,86.56,88.82,86.41,88.69,7047228,87.98,87.62,87.62,88.69
2023-10-02,87.78,88.63,86.06,88.18,7710926,87.62,87.66,87.34,88.18
2023-10-03,89.49,91.59,87.07,87.84,4888147,88.83,89.0,89.33,87.84
2023-10-04,88.89,90.96,86.81,87.64,4975861,88.47,88.57,88.88,87.64
2023-10-05,84.69,88.29,82.38,87.42,2914707,86.03,85.7,85.34,87.42
2023-10-06,86.49,88.05,86.2,87.54,5616378,87.27,87.07,87.13,87.54
2023-10-09,85.24,89.92,84.36,87.57,8007437,87.28,86.77,87.14,87.57
2023-10-10,88.34,88.7,87.18,88.18,3233840,88.02,88.1,87.94,88.18
2023-10-11,88.49,91.55,85.82,89.14,5925685,88.84,88.75,88.69,89.14
2023-10-12,89.88,94.23,88.47,90.2,5584448,90.97,90.7,91.35,90.2
2023-10-13,94.44,96.36,91.2,91.34,7033719,92.97,93.33,93.78,91.34
2023-10-16,91.59,95.07,89.75,92.26,6046933,92.36,92.17,92.41,92.26
2023-10-17,93.38,94.7,90.1,93.39,6705696,92.73,92.89,92.4,93.39
2023-10-18,93.46,96.76,91.58,94.37,3191822,94.24,94.04,94.17,94.37
2023-10-19,97.87,101.39,93.8,95.13,3047934,96.77,97.05,97.6,95.13
2023-10-20,94.89,99.09,91.87,95.4,5516585,95.45,95.31,95.48,95.4
2023-10-23,96.91,98.61,94.25,95.46,3723123,96.11,96.31,96.43,95.46
2023-10-24,96.37,97.08,95.45,95.95,2602717,96.16,96.21,96.27,95.95
2023-10-25,96.14,98.84,94.0,96.22,6561197,96.35,96.3,96.42,96.22
2023-10-26,93.46,97.16,92.99,95.96,5429874,95.37,94.9,95.08,95.96
2023-10-27,93.4,98.91,90.55,95.94,4015186,95.13,94.7,94.73,95.94
2023-10-30,95.89,96.94,94.0,95.65,6415677,95.53,95.62,95.47,95.65
2023-10-31,96.95,98.09,94.04,95.54,5488244,95.89,96.15,96.06,95.54
2023-11-01,94.16,96.64,92.01,95.43,1947528,94.69,94.56,94.32,95.43
2023-11-02,96.99,99.66,93.95,95.1,4115595,96.24,96.42,96.81,95.1
2023-11-03,94.23,96.15,91.67,94.84,7312979,94.22,94.22,93.91,94.84
2023-11-06,95.49,97.55,90.51,94.94,5462781,94.33,94.62,94.03,94.94
2023-11-07,98.16,99.32,93.09,94.9,7699788,95.77,96.37,96.21,94.9
2023-11-08,97.51,101.53,94.16,95.35,4369362,97.01,97.14,97.84,95.35
2023-11-09,96.65,97.2,94.34,95.69,6071979,95.74,95.97,95.77,95.69
2023-11-10,96.9,98.92,95.8,96.3,3607640,97.01,96.98,97.36,96.3
2023-11-13,93.72,99.16,91.98,97.03,4095793,96.06,95.47,95.57,97.03
2023-11-14,98.14,100.11,97.57,97.6,7294284,98.43,98.36,98.84,97.6
2023-11-15,98.49,101.19,96.81,98.31,3974430,98.77,98.7,99.0,98.31
2023-11-16,99.21,99.59,97.22,98.79,8276222,98.53,98.7,98.4,98.79
2023-11-17,102.57,103.38,95.35,99.25,5184103,99.32,100.14,99.36,99.25
2023-11-20,98.06,101.0,97.92,99.74,1253667,99.55,99.18,99.46,99.74
2023-11-21,98.15,100.11,97.13,100.07,4494285,99.1,98.86,98.62,100.07
2023-11-22,98.54,103.87,94.86,100.49,7036148,99.74,99.44,99.36,100.49
2023-11-23,100.53,100.88,99.63,100.53,7427216,100.35,100.39,100.25,100.53
2023-11-24,99.65,101.57,97.22,99.99,5185737,99.59,99.61,99.4,99.99
2023-11-27,100.65,101.06,97.5,99.47,4626796,99.34,99.67,99.28,99.47
2023-11-28,97.5,101.43,94.22,98.97,3240771,98.21,98.03,97.83,98.97
2023-11-29,97.75,99.13,95.53,98.45,6249833,97.7,97.71,97.33,98.45
2023-11-30,98.46,101.23,95.93,97.83,5353728,98.33,98.36,98.58,97.83
2023-12-01,96.59,98.22,96.07,97.75,5228740,97.35,97.16,97.15,97.75
2023-12-04,92.52,99.45,91.38,97.55,3268942,96.13,95.23,95.42,97.55
2023-12-05,94.07,98.66,92.49,97.27,6960786,96.14,95.62,95.57,97.27
2023-12-06,98.91,100.32,96.54,97.68,6223181,98.18,98.36,98.43,97.68
2023-12-07,97.27,99.58,95.37,97.88,6109810,97.61,97.53,97.48,97.88
2023-12-08,100.3,104.56,97.67,98.48,3703464,100.24,100.25,101.11,98.48
2023-12-11,96.95,99.87,96.26,99.35,5890593,98.49,98.11,98.07,99.35
2023-12-12,100.08,101.61,99.95,100.16,4990935,100.57,100.45,100.78,100.16
2023-12-13,102.48,103.69,99.75,100.79,4573666,101.41,101.68,101.72,100.79
2023-12-14,99.01,104.08,98.46,101.74,4826072,101.43,100.82,101.27,101.74
2023-12-15,100.82,104.75,100.03,102.62,5357112,102.47,102.06,102.39,102.62
2023-12-18,104.67,109.33,102.35,103.31,3755691,105.0,104.92,105.84,103.31
2023-12-19,103.74,105.01,102.33,103.98,5857237,103.77,103.76,103.67,103.98
2023-12-20,100.98,104.57,99.32,104.14,6062451,102.68,102.25,101.95,104.14
2023-12-21,107.84,110.89,103.84,104.15,1434138,106.3,106.68,107.37,104.15
2023-12-22,101.36,107.0,100.05,104.13,3667939,103.73,103.13,103.53,104.13
2023-12-25,99.83,106.51,98.33,103.78,5143736,102.87,102.11,102.42,103.78
2023-12-26,101.73,104.46,101.63,103.23,4695410,103.11,102.76,103.04,103.23
2023-12-27,104.33,104.59,100.51,102.66,3773640,102.59,103.03,102.55,102.66
2023-12-28,102.26,104.0,101.87,102.03,5463031,102.63,102.54,102.94,102.03
2023-12-29,103.5,106.45,98.46,101.53,5739461,102.15,102.49,102.46,101.53
2024-01-01,100.52,102.83,98.38,101.11,5952259,100.77,100.71,100.6,101.11
2024-01-02,101.32,103.78,98.61,100.39,6315615,100.93,101.03,101.2,100.39
2024-01-03,102.57,103.68,98.76,100.23,6556342,100.89,101.31,101.22,100.23
