,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2024-03-18 04:45:00,31878.11,73967.07,-160.2,23092.54,1577674,32299.8,32194.38,36903.44,23092.54
2024-03-18 05:00:00,110592.34,130135.67,8293.58,23022.39,779046,53817.21,68010.99,69214.62,23022.39
2024-03-18 05:15:00,31982.18,74547.85,3333.58,22892.49,1067088,33591.31,33189.02,38940.72,22892.49
2024-03-18 05:30:00,39435.13,44599.08,-30206.13,22719.09,747902,12370.68,19136.79,7196.47,22719.09
2024-03-18 05:45:00,22411.16,46227.06,923.17,22534.45,782767,23228.23,23023.96,23575.12,22534.45
2024-03-18 06:00:00,-25907.05,47286.94,-2245.3,22313.36,824447,22451.67,10361.99,22520.82,22313.36
2024-03-18 06:15:00,35431.67,159995.21,-26761.06,22049.88,1133242,51761.34,47678.93,66617.08,22049.88
2024-03-18 06:30:00,-20531.73,87977.11,-17482.22,21790.12,1115030,30761.67,17938.32,35247.45,21790.12
2024-03-18 06:45:00,-8001.32,64946.93,-298.34,21523.06,681609,28723.88,19542.58,32324.3,21523.06
2024-03-18 07:00:00,68938.55,228371.85,3833.33,21247.75,754204,84484.31,80597.87,116102.59,21247.75
2024-03-18 07:15:00,4306.59,56883.36,-948.53,20983.24,1052890,25639.36,20306.16,27967.42,20983.24
2024-03-18 07:30:00,76677.9,96055.55,-31309.92,20736.73,1380870,28494.12,40540.07,32372.82,20736.73
2024-03-18 07:45:00,80729.34,395154.7,9640.17,20519.12,934715,141771.33,126510.83,202397.43,20519.12
2024-03-18 08:00:00,-29676.43,32828.63,39799.3,20375.68,943148,31001.21,15831.8,36313.97,20375.68
2024-03-18 08:15:00,-16413.26,39186.62,43313.37,20268.58,1020084,34256.19,21588.83,41249.99,20268.58
2024-03-18 08:30:00,-4219.39,94825.72,767.17,20185.28,584160,38592.72,27889.7,47796.45,20185.28
2024-03-18 08:45:00,55600.28,176932.2,-36622.73,20191.72,984108,53500.4,54025.37,70154.73,20191.72
2024-03-18 09:00:00,-26979.62,44105.14,-26495.49,20264.2,1110645,12624.61,2723.56,8804.82,20264.2
2024-03-18 09:15:00,1679.68,57162.16,-2456.52,20345.84,1001489,25017.16,19182.79,27352.82,20345.84
2024-03-18 09:30:00,26591.58,114558.24,18846.99,20445.93,1231566,51283.72,45110.69,66702.62,20445.93
2024-03-18 09:45:00,2637.02,59482.96,802.18,20587.41,1295065,26957.52,20877.39,30142.57,20587.41
2024-03-18 10:00:00,-32261.82,96688.44,28650.31,20677.06,756066,48671.94,28438.5,62669.38,20677.06
2024-03-18 10:15:00,-57476.48,77709.18,37095.31,20788.47,1466019,45197.65,19529.12,57402.24,20788.47
2024-03-18 10:30:00,104247.25,291634.8,1557.82,20897.47,1132176,104696.7,104584.33,146596.31,20897.47
2024-03-18 10:45:00,13022.73,40957.91,3756.41,20971.24,1221875,21895.19,19677.07,22357.16,20971.24
2024-03-18 11:00:00,3497.86,51067.2,675.87,20968.98,883350,24237.35,19052.48,25871.53,20968.98
2024-03-18 11:15:00,38877.61,52656.24,-39442.18,20970.64,290941,11394.9,18265.58,6607.03,20970.64
2024-03-18 11:30:00,8589.82,61152.31,624.05,20944.38,898185,27573.58,22827.64,30888.18,20944.38
2024-03-18 11:45:00,32914.54,107882.18,8585.95,20882.16,550490,45783.43,42566.21,58234.06,20882.16
2024-03-18 12:00:00,-28799.01,49471.86,3039.22,20832.37,607361,24447.82,11136.11,26255.54,20832.37
2024-03-18 12:15:00,-18465.76,115001.02,33832.6,20749.32,1274905,56527.65,37779.3,74416.81,20749.32
2024-03-18 12:30:00,6372.01,48348.19,-2314.1,20707.32,515775,22247.14,18278.36,23017.05,20707.32
2024-03-18 12:45:00,53868.38,63967.35,-25656.1,20690.37,952104,19667.21,28217.5,19155.63,20690.37
2024-03-18 13:00:00,-39209.23,99761.28,34214.82,20701.54,676147,51559.21,28867.1,66988.05,20701.54
2024-03-18 13:15:00,-39241.87,30797.38,41141.29,20784.65,1340685,30907.77,13370.36,35969.33,20784.65
2024-03-18 13:30:00,56154.17,192043.74,-4917.35,20884.01,901780,69336.8,66041.14,93563.2,20884.01
2024-03-18 13:45:00,-569.04,48171.09,-22.18,20996.74,1513166,23048.55,17144.15,24074.45,20996.74
2024-03-18 14:00:00,-77295.64,85279.49,-37505.19,21194.72,884426,22989.67,-2081.65,23887.15,21194.72
2024-03-18 14:15:00,-1331.3,47753.67,369.09,21379.94,750517,23167.57,17042.85,24061.38,21379.94
2024-03-18 14:30:00,84740.98,298421.19,-16535.52,21560.76,860966,101148.81,97046.85,140942.83,21560.76
2024-03-18 14:45:00,31684.87,56524.33,-19406.25,21751.08,1064162,19623.06,22638.51,18559.04,21751.08
2024-03-18 15:00:00,46365.4,169257.23,-124238.86,21948.05,1207512,22322.14,28332.96,22509.18,21948.05
2024-03-18 15:15:00,-19125.02,41838.12,13247.92,22139.54,961491,25741.86,14525.14,27543.02,22139.54
2024-03-18 15:30:00,1771.2,61158.17,790.46,22282.6,666691,28077.08,21500.61,30974.32,22282.6
2024-03-18 15:45:00,-2899.84,31049.99,4423.53,22364.59,1472191,19279.37,13734.57,17736.76,22364.59
2024-03-18 16:00:00,19414.26,55689.42,9494.7,22412.42,1287422,29198.85,26752.7,32592.06,22412.42
2024-03-18 16:15:00,20594.43,42959.09,-18867.09,22423.87,923296,15505.29,16777.58,12046.0,22423.87
2024-03-18 16:30:00,20418.33,122283.55,-2290.62,22378.19,996374,47457.04,40697.36,59996.46,22378.19
2024-03-18 16:45:00,66410.9,76379.02,-39465.8,22297.07,945194,19736.77,31405.3,18456.61,22297.07
2024-03-18 17:00:00,23858.52,60389.41,-27441.93,22200.13,973965,18382.54,19751.53,16473.74,22200.13
2024-03-18 17:15:00,-11766.16,25793.03,35077.96,22126.83,1225629,27665.94,17807.92,30435.5,22126.83
2024-03-18 17:30:00,28453.17,41321.35,-84466.61,21993.8,1255909,-7050.49,1825.43,-21572.63,21993.8
2024-03-18 17:45:00,40445.97,56830.45,6075.54,21866.57,1351446,28257.52,31304.63,31453.0,21866.57
2024-03-18 18:00:00,68733.64,171228.15,-36413.64,21737.91,1011829,52184.14,56321.52,67407.26,21737.91
2024-03-18 18:15:00,36864.49,77453.16,15156.01,21668.99,488260,38092.72,37785.66,46304.58,21668.99
2024-03-18 18:30:00,-13219.21,99320.19,8321.1,21633.74,995237,43091.68,29013.95,53820.65,21633.74
2024-03-18 18:45:00,65167.41,182345.1,-14147.57,21597.93,1182021,63265.15,63740.72,84098.76,21597.93
2024-03-18 19:00:00,36758.74,39880.83,-15621.87,21656.79,1275323,15305.25,20668.62,12129.48,21656.79
2024-03-18 19:15:00,-36839.59,25683.13,58631.63,21700.35,512619,35338.37,17293.88,42157.38,21700.35
2024-03-18 19:30:00,-11818.58,53642.29,2410.35,21801.59,664635,25951.41,16508.91,28026.32,21801.59
2024-03-18 19:45:00,-32522.24,80423.85,56423.73,21943.75,240489,52930.44,31567.27,68423.79,21943.75
2024-03-18 20:00:00,12568.29,41636.91,-6473.0,22076.98,1202064,19080.3,17452.3,17581.96,22076.98
2024-03-18 20:15:00,131271.21,409131.88,-26810.68,22208.29,1355496,134843.16,133950.17,191160.6,22208.29
2024-03-18 20:30:00,-8624.09,58315.77,-7852.57,22308.55,1533520,24257.25,16036.91,25231.6,22308.55
2024-03-18 20:45:00,-22578.84,52316.56,46117.27,22408.39,1344414,40280.74,24565.85,49216.92,22408.39
2024-03-18 21:00:00,14872.63,67224.93,-16806.83,22470.47,1028820,24296.19,21940.3,25209.05,22470.47
2024-03-18 21:15:00,72055.68,108690.88,10048.61,22520.91,1038947,47086.8,53329.02,59369.75,22520.91
2024-03-18 21:30:00,-47505.68,52907.0,85209.5,22527.26,862117,53547.92,28284.52,69058.25,22527.26
2024-03-18 21:45:00,14815.59,73273.83,-15879.49,22524.51,1313346,26639.62,23683.61,28697.17,22524.51
2024-03-18 22:00:00,5236.89,24116.65,486.35,22462.39,1132591,15688.46,13075.57,12301.5,22462.39
2024-03-18 22:15:00,79602.12,491105.42,-2663.74,22369.91,852878,170270.53,147603.42,244220.84,22369.91
2024-03-18 22:30:00,-52350.42,91688.95,166179.47,22324.0,594487,93397.47,56960.5,128934.21,22324.0
2024-03-18 22:45:00,6360.49,66590.27,4048.76,22295.52,801998,30978.18,24823.76,35319.52,22295.52
2024-03-18 23:00:00,40623.5,89918.33,-25611.27,22227.72,1031580,28844.93,31789.57,32153.53,22227.72
2024-03-18 23:15:00,77874.05,290244.7,-25001.54,22195.76,804087,95812.97,91328.24,132621.58,22195.76
2024-03-18 23:30:00,72243.62,194478.16,17959.9,22213.71,667294,78217.26,76723.85,106219.03,22213.71
2024-03-18 23:45:00,104530.86,388184.22,17870.58,22248.21,1364152,142767.67,133208.47,203027.4,22248.21
2024-03-19 00:00:00,5429.76,61203.04,-4119.64,22332.68,258368,26472.03,21211.46,28541.7,22332.68
2024-03-19 00:15:00,32005.03,53558.64,-8581.33,22426.67,1283783,22467.99,24852.25,22488.66,22426.67
2024-03-19 00:30:00,6030.12,79221.57,5350.23,22576.95,1285078,35716.25,28294.72,42285.9,22576.95
2024-03-19 00:45:00,305.02,106376.03,271.78,22762.98,910608,43136.93,32428.95,53323.91,22762.98
2024-03-19 01:00:00,38417.68,141913.43,5974.58,23003.13,1118079,56963.71,52327.2,73944.01,23003.13
2024-03-19 01:15:00,86911.43,175731.0,-52668.22,23207.77,828203,48756.85,58295.5,61531.39,23207.77
2024-03-19 01:30:00,59187.46,271317.88,3093.36,23420.39,1091049,99277.21,89254.77,137205.62,23420.39
2024-03-19 01:45:00,13639.4,59244.13,-21511.2,23579.39,929590,20437.44,18737.93,18866.47,23579.39
2024-03-19 02:00:00,-30168.18,28860.53,62053.78,23742.87,895807,38219.06,21122.25,45457.15,23742.87
2024-03-19 02:15:00,-26562.26,55360.46,-25116.29,23857.56,855405,18033.91,6884.87,15122.09,23857.56
2024-03-19 02:30:00,-46050.41,59193.99,115504.68,23922.13,1374522,66206.93,38142.6,87349.34,23922.13
2024-03-19 02:45:00,116897.19,317975.17,17590.11,23933.84,858515,119833.04,119099.08,167782.64,23933.84
2024-03-19 03:00:00,52968.76,225946.33,-4228.01,23894.72,1178954,81871.02,74645.45,110859.16,23894.72
2024-03-19 03:15:00,15882.2,45085.72,6253.94,23833.86,976971,25057.84,22763.93,25669.83,23833.86
2024-03-19 03:30:00,95151.47,303074.53,-26748.72,23732.95,854824,100019.59,98802.56,138162.91,23732.95
2024-03-19 03:45:00,-23902.92,23872.96,-16405.87,23592.84,871626,10353.31,1789.25,3733.55,23592.84
2024-03-19 04:00:00,100086.27,232988.3,22172.97,23423.36,1196659,92861.55,94667.73,127580.64,23423.36
2024-03-19 04:15:00,19213.56,25194.92,-61610.56,23256.65,1137720,-4386.33,1513.64,-18207.82,23256.65
2024-03-19 04:30:00,24752.81,41272.04,-9424.27,23093.18,750400,18313.65,19923.44,15923.89,23093.18
2024-03-19 04:45:00,9020.94,81135.32,-8357.64,22898.54,1358148,31892.07,26174.29,36388.84,22898.54
2024-03-19 05:00:00,-20426.98,35910.75,-12950.24,22745.35,886707,15235.28,6319.72,11480.25,22745.35
2024-03-19 05:15:00,-89686.7,61270.73,361237.8,22635.69,721870,148381.41,88864.38,211254.27,22635.69
2024-03-19 05:30:00,-35190.98,51153.37,-17265.2,22526.45,585846,18804.87,5305.91,16944.08,22526.45
2024-03-19 05:45:00,5769.66,24266.22,-28241.34,22508.52,1174807,6177.8,6075.77,-1987.56,22508.52
2024-03-19 06:00:00,117944.05,143155.78,15124.51,22444.73,420794,60241.67,74667.27,79140.14,22444.73
2024-03-19 06:15:00,62689.61,334378.42,5049.14,22411.75,1260790,120613.11,106132.23,169713.78,22411.75
2024-03-19 06:30:00,49842.06,100364.83,-53504.57,22342.39,799749,23067.55,29761.18,23430.13,22342.39
2024-03-19 06:45:00,137054.09,239672.61,-41809.81,22350.36,510054,73404.39,89316.81,98931.4,22350.36
2024-03-19 07:00:00,28750.65,110300.69,1262.88,22288.37,839073,44617.31,40650.65,55781.79,22288.37
2024-03-19 07:15:00,-23086.42,64092.09,23844.95,22173.43,1241726,36703.49,21756.01,43968.52,22173.43
2024-03-19 07:30:00,26059.38,42228.47,-3748.1,22086.45,822493,20188.94,21656.55,19240.18,22086.45
2024-03-19 07:45:00,27863.53,122147.54,16905.46,21914.75,640871,53655.92,47207.82,69526.5,21914.75
2024-03-19 08:00:00,37296.77,85919.45,-18790.6,21762.22,1041411,29630.36,31546.96,33564.43,21762.22
2024-03-19 08:15:00,83748.68,121445.77,-73556.18,21529.91,407469,23139.84,38292.05,23944.8,21529.91
2024-03-19 08:30:00,41244.34,63389.42,-17931.81,21309.17,1235764,22255.59,27002.78,22728.8,21309.17
2024-03-19 08:45:00,-65682.56,41366.28,51098.58,21023.61,1042167,37829.49,11951.48,46232.43,21023.61
2024-03-19 09:00:00,-63644.57,48013.59,146401.86,20750.6,1061961,71722.02,37880.37,97207.73,20750.6
2024-03-19 09:15:00,-16164.86,31736.75,8192.81,20473.65,977718,20134.41,11059.59,19964.78,20473.65
2024-03-19 09:30:00,-810.85,68318.65,-531.06,20214.03,769947,29333.88,21797.69,33893.8,20214.03
2024-03-19 09:45:00,20395.49,65554.13,12208.88,19983.79,958313,32582.27,29535.57,38881.51,19983.79
2024-03-19 10:00:00,60409.09,271563.51,17761.43,19814.26,990858,103046.4,92387.07,144662.47,19814.26
2024-03-19 10:15:00,8144.29,39621.84,-15282.39,19656.45,1093048,14665.3,13035.05,12169.73,19656.45
2024-03-19 10:30:00,22354.79,33231.64,-78022.9,19582.8,1294101,-8402.82,-713.42,-22395.63,19582.8
2024-03-19 10:45:00,20576.58,66399.4,11568.89,19540.01,838559,32502.77,29521.22,38984.14,19540.01
2024-03-19 11:00:00,127075.83,157808.93,-16363.27,19592.22,982715,53679.29,72028.42,70722.83,19592.22
2024-03-19 11:15:00,-22175.15,69013.47,-16724.71,19667.28,1099412,23985.35,12445.22,26144.38,19667.28
2024-03-19 11:30:00,45742.61,53185.9,-61087.4,19782.76,411739,3960.42,14405.97,-3950.75,19782.76
2024-03-19 11:45:00,91059.16,112579.57,10887.01,19939.09,1096300,47801.89,58616.21,61733.29,19939.09
2024-03-19 12:00:00,21130.35,111603.98,-60498.7,20119.72,1095772,23741.67,23088.84,25552.64,20119.72
2024-03-19 12:15:00,24043.62,66916.28,-8302.88,20309.2,366801,26307.53,25741.56,29306.7,20309.2
2024-03-19 12:30:00,33367.41,53142.98,-2818.39,20458.24,892249,23594.28,26037.56,25162.3,20458.24
2024-03-19 12:45:00,31849.03,41401.92,-34736.22,20619.49,744069,9095.06,14783.56,3332.85,20619.49
2024-03-19 13:00:00,-218.97,23018.4,287.26,20736.27,857446,14680.64,10955.74,11652.83,20736.27
2024-03-19 13:15:00,11446.85,39966.41,-5031.66,20860.6,841256,18598.45,16810.55,17467.37,20860.6
2024-03-19 13:30:00,40870.94,98529.26,-1545.02,20935.88,1112342,39306.7,39697.76,48492.12,20935.88
2024-03-19 13:45:00,95887.16,130224.63,-49493.96,20984.28,1184448,33904.98,49400.53,40365.33,20984.28
2024-03-19 14:00:00,96728.54,276856.13,-26018.52,21017.09,924613,90618.23,92145.81,125418.81,21017.09
2024-03-19 14:15:00,-37144.46,79683.15,66678.8,21048.93,572988,55803.63,32566.61,73180.97,21048.93
2024-03-19 14:30:00,36878.01,169765.86,11052.12,21042.15,898059,67286.71,59684.54,90408.99,21042.15
2024-03-19 14:45:00,67915.84,203331.33,-44377.24,21123.42,1271973,60025.83,61998.33,79477.04,21123.42
2024-03-19 15:00:00,64815.29,213495.46,-14556.95,21214.29,1250939,73384.27,71242.02,99469.26,21214.29
2024-03-19 15:15:00,30319.78,69302.01,-14630.0,21320.85,1578231,25330.95,26578.16,27336.01,21320.85
2024-03-19 15:30:00,-17479.64,21616.93,13376.28,21446.62,1169534,18813.28,9740.05,17496.6,21446.62
2024-03-19 15:45:00,73430.68,339778.54,20933.59,21650.31,926664,127454.15,113948.28,180356.07,21650.31
2024-03-19 16:00:00,5505.48,89869.95,-1451.27,21860.31,1015539,36759.66,28946.12,44209.34,21860.31
2024-03-19 16:15:00,17360.9,26514.03,514.22,22152.58,1010255,16393.61,16635.43,13514.13,22152.58
2024-03-19 16:30:00,35850.28,49270.63,-46697.25,22407.96,1014051,8327.12,15207.91,1286.69,22407.96
2024-03-19 16:45:00,67834.07,158475.86,2556.68,22683.74,781439,61238.76,62887.59,80516.27,22683.74
2024-03-19 17:00:00,48892.18,109085.95,-1801.14,22990.31,822686,43425.04,44791.83,53642.41,22990.31
2024-03-19 17:15:00,79529.06,119531.01,-37811.61,23282.23,1279986,35000.55,46132.68,40859.7,23282.23
2024-03-19 17:30:00,-34416.78,74987.93,114539.5,23533.31,498827,71020.25,44660.99,94763.71,23533.31
2024-03-19 17:45:00,-53870.81,69464.01,82945.99,23776.39,1074955,58728.8,30578.89,76205.0,23776.39
2024-03-19 18:00:00,28238.41,110047.38,7729.03,23973.57,1059933,47249.99,42497.1,58888.2,23973.57
2024-03-19 18:15:00,-18413.22,58159.94,1583.33,24108.49,1166104,27950.59,16359.64,29871.64,24108.49
2024-03-19 18:30:00,53158.93,79383.75,2973.0,24209.43,1016399,35522.06,39931.28,41178.38,24209.43
2024-03-19 18:45:00,-29798.77,91135.93,20996.02,24221.12,1562105,45451.02,26638.57,56065.97,24221.12
2024-03-19 19:00:00,46497.52,107418.59,-13234.3,24178.34,908917,39454.21,41215.04,47092.15,24178.34
2024-03-19 19:15:00,-22528.26,101582.33,60594.94,24132.41,1335893,62103.23,40945.35,81088.63,24132.41
2024-03-19 19:30:00,50807.25,170220.76,-106235.64,24037.16,907157,29340.76,34707.38,31992.56,24037.16
2024-03-19 19:45:00,80802.9,118699.58,-25995.88,23893.06,945090,38865.59,49349.91,46351.85,23893.06
2024-03-19 20:00:00,30009.25,57454.42,22762.14,23780.62,1032428,34665.73,33501.61,40108.28,23780.62
2024-03-19 20:15:00,12314.77,85851.72,-3353.42,23663.15,906676,35387.15,29619.05,41249.15,23663.15
2024-03-19 20:30:00,54370.56,160323.35,14736.6,23530.87,836791,66196.94,63240.34,87529.98,23530.87
2024-03-19 20:45:00,-5204.09,65044.22,3663.9,23437.87,928028,30715.33,21735.48,34354.06,23437.87
2024-03-19 21:00:00,90520.43,390382.8,3075.73,23347.04,1201428,138935.19,126831.5,196729.27,23347.04
2024-03-19 21:15:00,12567.69,104474.36,-4159.85,23325.67,1099410,41213.39,34051.96,50157.25,23325.67
2024-03-19 21:30:00,-2832.25,26835.97,188.75,23311.05,845912,16778.59,11875.88,13512.36,23311.05
2024-03-19 21:45:00,18707.89,75956.61,-8321.49,23329.51,1139967,30321.54,27418.13,33817.56,23329.51
2024-03-19 22:00:00,40975.25,108138.63,14227.16,23365.14,744123,48576.98,46676.55,61182.9,23365.14
2024-03-19 22:15:00,98613.76,197199.63,-11276.36,23411.6,958842,69778.29,76987.16,92961.63,23411.6
2024-03-19 22:30:00,60076.03,123120.3,-710.94,23462.26,644179,48623.87,51486.91,61204.68,23462.26
2024-03-19 22:45:00,-9602.13,100119.31,7618.49,23437.73,979268,43725.18,30393.35,53868.9,23437.73
2024-03-19 23:00:00,-45777.71,31078.8,1221.32,23384.93,963048,18561.68,2476.83,16150.06,23384.93
2024-03-19 23:15:00,55941.85,80526.47,11229.31,23290.29,854819,38348.69,42746.98,45877.89,23290.29
2024-03-19 23:30:00,65031.72,95893.78,492.05,23191.01,1236722,39858.95,46152.14,48192.92,23191.01
2024-03-19 23:45:00,11366.62,39407.88,-12082.15,23059.57,728569,16795.1,15437.98,13662.86,23059.57
2024-03-20 00:00:00,2508.09,48803.62,-4417.47,22868.66,1267351,22418.27,17440.72,22193.07,22868.66
2024-03-20 00:15:00,-50581.23,60186.92,-47397.12,22679.4,787490,11823.07,-3778.01,6394.9,22679.4
2024-03-20 00:30:00,-59721.78,90206.2,-52550.56,22456.22,938408,20037.29,97.52,18827.82,22456.22
2024-03-20 00:45:00,23615.46,29892.12,-19519.99,22235.75,804568,10869.29,14055.83,5186.06,22235.75
2024-03-20 01:00:00,58526.24,177387.66,-55552.4,22011.45,1131068,47948.9,50593.24,60917.63,22011.45
2024-03-20 01:15:00,14270.91,81947.42,-14314.47,21837.72,924520,29823.55,25935.39,33816.47,21837.72
2024-03-20 01:30:00,30074.05,63813.47,-3142.1,21664.5,1099348,27445.29,28102.48,30335.69,21664.5
2024-03-20 01:45:00,79133.17,493306.97,-15412.96,21550.04,1316107,166481.35,144644.31,238947.0,21550.04
2024-03-20 02:00:00,5360.49,34357.74,-2633.38,21455.56,1166347,17726.64,14635.1,15862.18,21455.56
2024-03-20 02:15:00,-15796.88,40286.54,-10272.92,21389.99,907755,17134.54,8901.68,15006.81,21389.99
2024-03-20 02:30:00,22117.99,23631.51,-25123.6,21344.04,1017170,6617.32,10492.48,-746.05,21344.04
2024-03-20 02:45:00,28845.53,104598.16,2128.63,21381.83,560221,42702.87,39238.54,53363.4,21381.83
2024-03-20 03:00:00,68365.06,254136.72,-6864.87,21427.78,579414,89566.54,84266.17,123635.92,21427.78
2024-03-20 03:15:00,8746.79,39366.11,8072.33,21519.16,734307,22985.87,19426.1,23719.22,21519.16
2024-03-20 03:30:00,6219.42,118479.96,4866.82,21617.69,943191,48321.49,37795.97,61673.39,21617.69
2024-03-20 03:45:00,71967.02,232413.21,-24111.81,21726.7,841087,76676.04,75498.78,104150.7,21726.7
2024-03-20 04:00:00,34903.67,60639.97,-7061.34,21847.86,959612,25142.16,27582.54,26789.31,21847.86
2024-03-20 04:15:00,11236.14,47489.98,664.4,21934.34,1288523,23362.91,20331.22,24077.19,21934.34
2024-03-20 04:30:00,-9766.44,67678.19,6588.03,21970.81,625758,32079.01,21617.65,37133.11,21970.81
2024-03-20 04:45:00,53871.86,107470.42,16544.65,21996.12,1254208,48670.4,49970.76,62007.54,21996.12
2024-03-20 05:00:00,12345.64,51903.8,-44892.77,21988.65,1033530,9666.56,10336.33,3505.51,21988.65
2024-03-20 05:15:00,60884.94,65932.09,11653.35,21968.78,1267077,33184.74,40109.79,38792.72,21968.78
2024-03-20 05:30:00,52740.36,94983.4,-52174.42,21887.12,916249,21565.37,29359.11,21404.49,21887.12
2024-03-20 05:45:00,49723.45,121115.12,-22385.84,21817.2,1188893,40182.16,42567.48,49364.64,21817.2
2024-03-20 06:00:00,60092.31,237431.87,-79478.98,21697.09,806026,59883.33,59935.57,78976.44,21697.09
2024-03-20 06:15:00,44507.47,121238.51,-8024.42,21581.07,1221646,44931.72,44825.66,56607.05,21581.07
2024-03-20 06:30:00,-7089.44,34329.01,29311.26,21480.6,963152,28373.62,19507.86,31820.13,21480.6
2024-03-20 06:45:00,8315.52,42937.87,-3416.34,21341.91,1647986,20287.82,17294.74,19760.77,21341.91
2024-03-20 07:00:00,52330.32,186369.09,-7094.13,21257.0,1310171,66843.99,63215.57,89637.48,21257.0
2024-03-20 07:15:00,4702.21,49928.16,362.73,21209.25,1237142,23833.38,19050.59,25145.44,21209.25
2024-03-20 07:30:00,135079.15,416309.86,6770.26,21231.14,960899,148103.75,144847.6,211540.06,21231.14
2024-03-20 07:45:00,54775.52,95893.56,-16460.64,21265.72,760527,33566.21,38868.54,39716.46,21265.72
2024-03-20 08:00:00,-51791.99,21519.14,106928.8,21312.05,1279529,49920.0,24492.0,64223.97,21312.05
2024-03-20 08:15:00,68888.99,107242.26,-58104.31,21368.84,1803739,23502.26,34848.94,24568.97,21368.84
2024-03-20 08:30:00,-58112.64,71704.01,23617.66,21474.69,601206,38932.12,14670.93,47660.83,21474.69
2024-03-20 08:45:00,15714.24,145304.73,-47889.56,21569.16,870461,39661.44,33674.64,48707.58,21569.16
2024-03-20 09:00:00,91026.62,369259.8,-20868.21,21663.51,1298054,123351.7,115270.43,174195.79,21663.51
2024-03-20 09:15:00,15004.06,72080.04,-2623.4,21747.08,660024,30401.24,26551.94,34728.32,21747.08
2024-03-20 09:30:00,72191.95,178284.09,17345.37,21778.78,1268395,72469.41,72400.05,97814.73,21778.78
2024-03-20 09:45:00,15036.11,82636.94,8191.4,21794.92,1169322,37541.09,31914.84,45414.17,21794.92
2024-03-20 10:00:00,23505.56,92344.11,7696.34,21744.17,1497409,40594.88,36322.55,50020.23,21744.17
2024-03-20 10:15:00,60537.79,100970.72,2291.39,21654.98,928965,41639.03,46363.72,51631.05,21654.98
2024-03-20 10:30:00,-4990.58,65145.43,-1880.96,21538.2,899880,28267.55,19953.02,31632.23,21538.2
2024-03-20 10:45:00,16274.68,29305.09,8813.19,21385.46,1087102,19834.58,18944.61,19059.14,21385.46
2024-03-20 11:00:00,99178.26,382461.95,-8728.92,21240.01,803932,131657.68,123537.82,186866.51,21240.01
2024-03-20 11:15:00,34552.21,95019.83,-32511.2,21077.94,1278021,27862.19,29534.69,31254.32,21077.94
2024-03-20 11:30:00,65207.47,83092.08,453.32,20871.29,682165,34805.56,42406.04,41772.7,20871.29
2024-03-20 11:45:00,18994.75,20941.12,-17305.82,20718.35,844678,8117.88,10837.1,1817.65,20718.35
2024-03-20 12:00:00,87953.3,173313.92,-13675.02,20599.48,681886,60079.46,67047.92,79819.45,20599.48
2024-03-20 12:15:00,-56647.13,53995.34,106614.47,20470.73,1085486,60360.18,31108.35,80304.91,20470.73
2024-03-20 12:30:00,-1370.85,49654.06,5209.91,20407.04,1009803,25090.34,18475.04,27431.98,20407.04
2024-03-20 12:45:00,-5221.81,103107.06,-4831.33,20396.67,751960,39557.46,28362.65,49137.86,20396.67
2024-03-20 13:00:00,21515.88,76325.3,4623.33,20425.98,721768,33791.54,30722.62,40474.32,20425.98
2024-03-20 13:15:00,69535.25,83858.4,19222.36,20516.23,973513,41199.0,48283.06,51540.38,20516.23
2024-03-20 13:30:00,5624.96,89914.86,772.85,20617.01,539444,37101.57,29232.42,45343.85,20617.01
2024-03-20 13:45:00,3124.49,36018.43,-8232.57,20788.34,1364668,16191.4,12924.67,13892.93,20788.34
2024-03-20 14:00:00,-69693.86,77994.51,3391.07,20960.3,960423,34115.29,8163.0,40692.79,20960.3
2024-03-20 14:15:00,-22936.86,30242.21,-1602.71,21164.27,557558,16601.26,6716.73,14319.75,21164.27
2024-03-20 14:30:00,31981.87,94430.44,-46584.68,21300.78,902675,23048.85,25282.1,23922.88,21300.78
2024-03-20 14:45:00,19998.82,40065.05,-5006.71,21435.35,523869,18831.23,19123.13,17529.17,21435.35
2024-03-20 15:00:00,120875.01,224622.32,-58579.62,21560.79,891792,62534.5,77119.63,83021.35,21560.79
2024-03-20 15:15:00,52448.59,144008.4,-14335.96,21704.83,680307,50459.09,50956.46,64836.22,21704.83
2024-03-20 15:30:00,45772.04,75012.78,-43379.67,21834.77,718975,17822.63,24809.98,15816.56,21834.77
2024-03-20 15:45:00,72929.52,156537.81,-3981.41,21882.8,1185380,58146.4,61842.18,76278.2,21882.8
2024-03-20 16:00:00,1186.03,74057.19,-1744.91,21908.23,1102007,31406.84,23851.64,36156.14,21908.23
2024-03-20 16:15:00,38896.51,163071.96,-63546.58,21906.81,1905683,40477.4,40082.17,49762.69,21906.81
2024-03-20 16:30:00,81410.9,221034.77,-6355.94,21940.68,738175,78873.17,79507.6,107339.41,21940.68
2024-03-20 16:45:00,24545.21,93372.54,21550.79,21956.49,1130548,45626.61,40356.26,57461.66,21956.49
2024-03-20 17:00:00,-11175.08,31406.57,12761.92,21991.5,734194,22053.33,13746.23,22084.25,21991.5
2024-03-20 17:15:00,-1424.47,51110.39,-1287.07,22035.76,1065375,23953.03,17608.65,24911.66,22035.76
2024-03-20 17:30:00,55100.3,87087.83,-39779.12,22123.24,840748,23143.98,31133.06,23654.35,22123.24
