,open,high,low,close,volume,hlc3,ohlc4,hl2,price
2022-07-26,13151.82,30741.3,-21930.3,20884.16,1136999,9898.39,10711.75,4405.5,20884.16
2022-07-27,-27923.1,94507.09,71110.97,20834.38,1332049,62150.81,39632.33,82809.03,20834.38
2022-07-28,-23950.02,54487.24,-19872.12,20751.33,977720,18455.48,7854.11,17307.56,20751.33
2022-07-29,-16052.37,22340.56,52529.53,20709.34,1144407,31859.81,19881.76,37435.04,20709.34
2022-08-01,22001.73,68183.43,-41191.64,20692.4,877061,15894.73,17421.48,13495.89,20692.4
2022-08-02,52285.59,97774.39,-4337.07,20703.58,1183037,38046.97,41606.62,46718.66,20703.58
2022-08-03,33616.29,169712.36,7413.26,20786.69,1376481,65970.77,57882.15,88562.81,20786.69
2022-08-04,59833.03,81302.86,-20014.0,20886.07,1079527,27391.64,35501.99,30644.43,20886.07
2022-08-05,-25820.15,42643.3,19335.83,20998.8,648833,27659.31,14289.44,30989.56,20998.8
2022-08-08,-19832.83,42103.39,7580.04,21196.79,1545838,23626.74,12761.85,24841.71,21196.79
2022-08-09,42037.84,73499.51,-33874.95,21382.01,822726,20335.52,25761.1,19812.28,21382.01
2022-08-10,37637.53,115737.44,9211.56,21562.84,577937,48837.28,46037.34,62474.5,21562.84
2022-08-11,78942.26,214921.05,31.73,21753.17,1002691,78901.99,78912.05,107476.39,21753.17
2022-08-12,15676.66,51232.66,-51677.02,21950.15,630626,7168.59,9295.61,-222.18,21950.15
2022-08-15,84679.71,229917.53,13356.85,22141.64,1011730,88472.01,87523.93,121637.19,22141.64
2022-08-16,49804.77,112141.66,14759.1,22284.71,1104369,49728.49,49747.56,63450.38,22284.71
2022-08-17,55726.86,87683.46,-59143.44,22366.71,1283208,16968.91,26658.4,14270.01,22366.71
2022-08-18,42334.14,75978.9,-1435.07,22414.55,1246809,32319.46,34823.13,37271.92,22414.55
2022-08-19,15955.38,62752.74,-40414.14,22426.0,1138818,14921.53,15180.0,11169.3,22426.0
2022-08-22,-6149.29,53425.08,-6086.27,22380.33,1106732,23239.72,15892.47,23669.41,22380.33
2022-08-23,-28354.15,32116.91,-14712.88,22299.22,1121016,13234.42,2837.28,8702.01,22299.22
2022-08-24,99902.12,184013.72,-23982.92,22202.29,1432124,60744.36,70533.8,80015.4,22202.29
2022-08-25,-24828.08,23187.35,38871.31,22128.99,860897,28062.55,14839.89,31029.33,22128.99
2022-08-26,18593.49,22638.39,-26036.51,21995.97,911674,6199.29,9297.84,-1699.06,21995.97
2022-08-29,32997.8,99427.48,16602.7,21868.74,1165829,45966.31,42724.18,58015.09,21868.74
2022-08-30,-578.07,81416.58,1920.36,21740.1,575172,35025.68,26124.74,41668.47,21740.1
2022-08-31,-56995.34,45318.36,-55663.53,21671.18,795525,3775.33,-11417.33,-5172.59,21671.18
2022-09-01,2818.95,77189.12,-293.72,21635.94,1336000,32843.78,25337.57,38447.7,21635.94
2022-09-02,54890.61,100933.14,2338.34,21600.14,1280893,41623.88,44940.56,51635.74,21600.14
2022-09-05,40297.8,98291.26,1584.15,21659.0,692739,40511.47,40458.05,49937.71,21659.0
2022-09-06,980.07,34376.16,-232.96,21702.57,1185318,18615.26,14206.46,17071.6,21702.57
2022-09-07,-41622.14,59464.85,116546.21,21803.82,855846,65938.29,39048.18,88005.53,21803.82
2022-09-08,42284.31,127198.15,5848.52,21945.99,1077217,51664.22,49319.24,66523.34,21945.99
2022-09-09,7490.77,26977.1,2928.71,22079.23,1191586,17328.34,14868.95,14952.9,22079.23
2022-09-12,48986.05,95532.35,-27511.76,22210.54,1265039,30077.04,34804.3,34010.3,22210.54
2022-09-13,58957.83,69213.81,-20203.42,22310.81,716170,23773.73,32569.75,24505.19,22310.81
2022-09-14,18305.96,42477.66,-17045.71,22410.66,1999087,15947.53,16537.14,12715.97,22410.66
2022-09-15,21998.99,65378.6,-15981.27,22472.74,746094,23956.69,23467.26,24698.66,22472.74
2022-09-16,48192.56,168916.44,-73676.04,22523.19,1083057,39254.53,41489.04,47620.2,22523.19
2022-09-19,17321.01,34009.74,16640.08,22529.55,1378816,24393.12,22625.1,25324.91,22529.55
2022-09-20,11193.2,24718.29,-17944.55,22526.81,923358,9766.85,10123.44,3386.87,22526.81
2022-09-21,31906.01,57059.43,-17460.37,22464.69,712581,20687.92,23492.44,19799.53,22464.69
2022-09-22,36110.64,98492.4,-21890.32,22372.22,1166827,32991.43,33771.24,38301.04,22372.22
2022-09-23,66776.02,101929.95,-26794.57,22326.32,1415499,32487.23,41059.43,37567.69,22326.32
2022-09-26,538.0,61164.41,-422.06,22297.84,664582,27680.06,20894.55,30371.17,22297.84
2022-09-27,-0.09,28979.92,-0.06,22230.05,402811,17069.97,12802.45,14489.93,22230.05
2022-09-28,35182.19,74511.99,-52770.07,22198.1,1726070,14646.68,19780.56,10870.96,22198.1
2022-09-29,60036.2,119808.77,12133.3,22216.06,891676,51386.05,53548.58,65971.04,22216.06
2022-09-30,50788.01,64478.0,19468.27,22250.57,1401268,35398.94,39246.21,41973.13,22250.57
2022-10-03,62337.79,127735.74,-4105.09,22335.04,1045085,48655.23,52075.87,61815.32,22335.04
2022-10-04,38478.7,50168.6,9789.05,22429.04,1244420,27462.23,30216.35,29978.82,22429.04
2022-10-05,104427.57,436818.9,-10472.81,22579.33,751743,149641.81,138338.25,213173.05,22579.33
2022-10-06,36340.62,61770.87,8425.01,22765.36,1258200,30987.08,32325.46,35097.94,22765.36
2022-10-07,-3212.61,49281.49,-3018.37,23005.52,611269,23089.54,16514.01,23131.56,23005.52
2022-10-10,-32890.2,43073.98,-30741.27,23210.17,819408,11847.63,663.17,6166.35,23210.17
2022-10-11,55115.04,150043.64,-33417.01,23422.79,1410239,46683.14,48791.12,58313.32,23422.79
2022-10-12,77819.46,291950.17,-44067.26,23581.8,772746,90488.24,87321.04,123941.45,23581.8
2022-10-13,46824.96,159020.8,-37640.89,23745.3,1331085,48375.07,47987.54,60689.95,23745.3
2022-10-14,9412.9,55938.06,-8878.47,23859.98,1013419,23639.86,20083.12,23529.8,23859.98
2022-10-17,-1181.61,47959.48,1238.98,23924.57,543625,24374.34,17985.36,24599.23,23924.57
2022-10-18,-711.72,56905.01,-560.97,23936.28,1319507,26760.11,19892.15,28172.02,23936.28
2022-10-19,31352.84,142705.32,3377.48,23897.17,1083071,56659.99,50333.2,73041.4,23897.17
2022-10-20,83236.93,325192.57,-13994.44,23836.32,1419050,111678.15,104567.84,155599.06,23836.32
2022-10-21,-46392.83,70422.44,16115.22,23735.42,1310771,36757.69,15970.06,43268.83,23735.42
2022-10-24,78758.87,188988.54,-487.94,23595.31,1136069,70698.64,72713.7,94250.3,23595.31
2022-10-25,26941.39,63493.48,-36318.8,23425.85,832138,16866.84,19385.48,13587.34,23425.85
2022-10-26,36130.98,167327.99,5572.27,23259.14,373844,65386.47,58072.59,86450.13,23259.14
2022-10-27,60854.91,245255.71,9561.93,23095.68,945482,92637.77,84692.06,127408.82,23095.68
2022-10-28,-20168.66,51877.02,88236.29,22901.04,677166,54338.12,35711.42,70056.66,22901.04
2022-10-31,35409.01,80689.4,-93478.43,22747.86,1318961,3319.61,11341.96,-6394.52,22747.86
2022-11-01,64627.14,116731.36,12440.14,22638.21,1028724,50603.24,54109.21,64585.75,22638.21
2022-11-02,35251.96,76671.42,18636.72,22528.97,970485,39279.04,38272.27,47654.07,22528.97
2022-11-03,39998.11,63926.13,2128.44,22511.05,736192,29521.87,32140.93,33027.29,22511.05
2022-11-04,23899.28,40050.0,8548.78,22447.27,792604,23682.02,23736.33,24299.39,22447.27
2022-11-07,-15334.29,28619.84,-4444.51,22414.3,1016912,15529.88,7813.84,12087.66,22414.3
2022-11-08,10487.97,118412.19,-5386.65,22344.94,1016344,45123.5,36464.61,56512.77,22344.94
2022-11-09,36573.75,94779.65,8159.68,22352.92,888959,41764.08,40466.5,51469.66,22352.92
2022-11-10,-31276.7,33322.41,43908.18,22290.94,1490413,33173.85,17061.21,38615.3,22290.94
2022-11-11,83266.7,281084.25,12971.41,22176.01,1130188,105410.56,99874.59,147027.83,22176.01
2022-11-14,61501.72,208090.82,-84935.35,22089.03,613429,48414.84,51686.56,61577.74,22089.03
2022-11-15,31236.62,50278.23,16987.51,21917.34,541460,29727.69,30104.92,33632.87,21917.34
2022-11-16,63592.91,94959.26,-17430.68,21764.82,991834,33097.8,40721.58,38764.29,21764.82
2022-11-17,-16045.1,61261.34,-873.56,21532.52,1526233,27306.77,16468.8,30193.89,21532.52
2022-11-18,-13358.52,48969.67,2949.25,21311.78,1039757,24410.24,14968.05,25959.46,21311.78
2022-11-21,6507.09,54528.07,-4969.78,21026.23,823458,23528.17,19272.9,24779.15,21026.23
2022-11-22,36001.06,84888.26,-47634.33,20753.22,1090934,19335.72,23502.05,18626.97,20753.22
2022-11-23,50681.98,61751.6,-12014.36,20476.29,1319060,23404.51,30223.87,24868.62,20476.29
2022-11-24,12652.03,79280.4,-24996.55,20216.67,1047046,24833.51,21788.14,27141.93,20216.67
2022-11-25,-45321.19,30217.42,-20616.24,19986.44,1008007,9862.54,-3933.39,4800.59,19986.44
2022-11-28,-16378.87,69577.75,-13020.1,19816.91,369007,25458.19,14998.92,28278.83,19816.91
2022-11-29,-7522.44,33232.78,6675.45,19659.11,788785,19855.78,13011.23,19954.12,19659.11
2022-11-30,12077.25,45781.97,8093.03,19585.47,711029,24486.82,21384.43,26937.5,19585.47
2022-12-01,-41719.35,75385.01,-13573.29,19542.69,1054903,27118.14,9908.77,30905.86,19542.69
2022-12-02,21346.67,83930.0,-50155.1,19594.9,1754166,17789.93,18679.12,16887.45,19594.9
2022-12-05,16199.99,22782.19,7461.03,19669.98,1076407,16637.73,16528.3,15121.61,19669.98
2022-12-06,25217.6,65620.49,-16228.7,19785.46,1884220,23059.08,23598.71,24695.9,19785.46
2022-12-07,5630.35,28039.1,-2673.23,19941.8,1048921,15102.56,12734.51,12682.94,19941.8
2022-12-08,-70582.05,49159.57,14190.5,20122.44,883793,27824.17,3222.62,31675.04,20122.44
2022-12-09,47793.63,53603.92,-8490.4,20311.92,1509213,21808.48,28304.77,22556.76,20311.92
2022-12-12,25396.82,34645.29,1058.56,20460.97,1430598,18721.61,20390.41,17851.93,20460.97
2022-12-13,24272.79,35742.31,-24189.04,20622.23,1141500,10725.17,14112.07,5776.63,20622.23
2022-12-14,41367.07,135018.34,-38157.74,20739.01,695071,39199.87,39741.67,48430.3,20739.01
2022-12-15,52356.38,120965.08,-23227.68,20863.35,1175455,39533.58,42739.28,48868.7,20863.35
2022-12-16,43145.12,60717.52,-229.46,20938.64,965712,27142.24,31142.96,30244.03,20938.64
2022-12-19,94441.93,124559.78,8293.31,20987.05,1279517,51280.05,62070.52,66426.55,20987.05
2022-12-20,42066.68,164924.05,-56013.13,21019.87,337530,43310.26,42999.37,54455.46,21019.87
2022-12-21,13722.91,50185.62,-740.75,21051.72,1276226,23498.86,21054.87,24722.43,21051.72
2022-12-22,17672.0,41553.32,15033.38,21044.94,1266694,25877.22,23825.91,28293.35,21044.94
2022-12-23,-11277.4,92168.06,1892.68,21126.22,1495045,38395.65,25977.39,47030.37,21126.22
2022-12-26,-77297.85,37950.44,-37222.94,21217.09,1226024,7314.87,-13838.31,363.75,21217.09
2022-12-27,51744.04,91405.29,9680.65,21323.66,948240,40803.2,43538.41,50542.97,21323.66
2022-12-28,-42853.54,51653.31,18660.59,21449.44,941640,30587.78,12227.45,35156.95,21449.44
2022-12-29,46391.02,146073.24,-69974.41,21653.13,984459,32583.99,36035.75,38049.41,21653.13
2022-12-30,-105967.2,36249.56,-2230.13,21863.14,1431467,18627.52,-12521.16,17009.72,21863.14
2023-01-02,29938.11,67929.99,21634.91,22155.42,252361,37240.11,35414.61,44782.45,22155.42
2023-01-03,-24919.71,48116.55,31068.7,22410.81,1061190,33865.35,19169.09,39592.63,22410.81
2023-01-04,24298.13,92895.76,225.22,22686.6,724721,38602.53,35026.43,46560.49,22686.6
2023-01-05,140443.31,810676.3,-33899.75,22993.17,963131,266589.91,235053.26,388388.28,22993.17
2023-01-06,9561.43,32117.99,-23055.27,23285.1,1613186,10782.61,10477.32,4531.36,23285.1
2023-01-09,-43160.96,67711.94,-26389.37,23536.19,1068097,21619.59,5424.45,20661.28,23536.19
2023-01-10,4518.21,47708.35,-2300.42,23779.27,1601040,23062.4,18426.35,22703.96,23779.27
2023-01-11,119424.92,232168.93,18258.39,23976.46,788676,91467.93,98457.17,125213.66,23976.46
2023-01-12,-10615.48,69828.58,-9236.22,24111.39,829335,28234.58,18522.07,30296.18,24111.39
2023-01-13,26786.54,56369.79,-12495.61,24212.34,597305,22695.5,23718.26,21937.09,24212.34
2023-01-16,5316.14,49785.08,-540.42,24224.04,1346775,24489.57,19696.21,24622.33,24224.04
2023-01-17,89031.95,318829.68,23361.59,24181.26,784064,122124.18,113851.12,171095.63,24181.26
2023-01-18,-35292.98,65212.13,-14020.94,24135.34,838930,25108.85,10008.39,25595.6,24135.34
2023-01-19,73264.83,148072.66,7977.13,24040.1,496206,60029.97,63338.68,78024.9,24040.1
2023-01-20,-4183.49,107369.12,6487.13,23896.01,664304,45917.42,33392.19,56928.12,23896.01
2023-01-23,12961.7,48222.85,-23484.94,23783.57,580731,16173.83,15370.8,12368.96,23783.57
2023-01-24,57465.54,264519.43,11823.53,23666.11,928785,100003.02,89368.65,138171.48,23666.11
2023-01-25,-9982.42,69184.81,13497.76,23533.83,1465128,35405.47,24058.49,41341.28,23533.83
2023-01-26,84732.39,160194.8,-42041.86,23440.85,747072,47197.93,56581.55,59076.47,23440.85
2023-01-27,-137755.99,89634.25,-51854.36,23350.02,747072,20376.64,-19156.52,18889.95,23350.02
2023-01-30,-70693.78,75884.2,2284.19,23328.66,735212,33832.35,7700.82,39084.19,23328.66
2023-01-31,-23018.18,92882.97,-17874.64,23314.04,995034,32774.13,18826.05,37504.17,23314.04
2023-02-01,-15854.17,126380.87,-6963.49,23332.51,810459,47583.3,31723.93,59708.69,23332.51
2023-02-02,-35419.01,74042.64,51087.1,23368.15,854442,49499.3,28269.72,62564.87,23368.15
2023-02-03,73953.65,152352.78,20486.52,23414.62,537406,65417.97,67551.89,86419.65,23414.62
2023-02-06,37556.11,104468.19,-5281.42,23465.28,1133093,40884.02,40052.04,49593.38,23465.28
2023-02-07,70941.23,405575.19,-5462.45,23440.76,838248,141184.5,123623.68,200056.37,23440.76
2023-02-08,78756.45,369262.83,-64585.78,23387.97,606391,109355.01,101705.37,152338.53,23387.97
2023-02-09,-41199.55,27154.48,24627.66,23293.34,1649202,25025.16,8468.98,25891.07,23293.34
2023-02-10,64798.02,337705.24,-50546.79,23194.06,1380958,103450.84,93787.63,143579.23,23194.06
2023-02-13,31123.34,201064.8,-47378.08,23062.63,898359,58916.45,51968.17,76843.36,23062.63
2023-02-14,30941.35,65601.17,15795.03,22871.73,837101,34755.98,33802.32,40698.1,22871.73
2023-02-15,38976.67,162324.34,11927.74,22682.48,1131579,65644.85,58977.81,87126.04,22682.48
2023-02-16,8880.07,32920.72,-25262.58,22459.31,1255689,10039.15,9749.38,3829.07,22459.31
2023-02-17,-10227.27,63037.23,5288.58,22238.84,767895,30188.22,20084.35,34162.91,22238.84
2023-02-20,79445.18,189042.73,16631.42,22014.55,1553459,75896.23,76783.47,102837.07,22014.55
2023-02-21,-13574.99,52411.81,-3008.56,21840.83,187053,23748.03,14417.27,24701.63,21840.83
2023-02-22,-7818.42,24612.26,428.67,21667.62,1313201,15569.51,9722.53,12520.46,21667.62
2023-02-23,44531.54,86228.85,18034.81,21553.16,993575,41938.94,42587.09,52131.83,21553.16
2023-02-24,-30376.78,31746.33,36110.29,21458.69,809153,29771.77,14734.63,33928.31,21458.69
2023-02-27,59703.05,230654.96,10603.52,21393.13,1056059,87550.54,80588.66,120629.24,21393.13
2023-02-28,24084.82,88844.38,11373.18,21347.19,744393,40521.58,36412.39,50108.78,21347.19
2023-03-01,26009.63,141891.26,-12286.31,21384.98,1130239,50329.98,44249.89,64802.48,21384.98
2023-03-02,26580.44,73054.2,-29869.63,21430.93,800350,21538.5,22798.99,21592.29,21430.93
2023-03-03,4268.97,33685.87,-4631.44,21522.33,840003,16858.92,13711.43,14527.21,21522.33
2023-03-06,20055.75,24479.02,-27627.97,21620.86,1216721,6157.31,9631.92,-1574.47,21620.86
2023-03-07,90144.16,101920.81,-38976.9,21729.89,1058664,28224.6,43704.49,31471.95,21729.89
2023-03-08,-19007.4,49371.09,-8791.86,21851.05,777751,20810.09,10855.72,20289.61,21851.05
2023-03-09,30931.72,72600.8,-46834.71,21937.53,1154545,15901.21,19658.84,12883.05,21937.53
2023-03-10,12467.76,61674.16,-3264.82,21974.01,1269012,26794.45,23212.78,29204.67,21974.01
2023-03-13,5809.68,38523.45,-6071.85,21999.33,1154001,18150.31,15065.16,16225.8,21999.33
2023-03-14,14005.06,71871.41,-21984.14,21991.87,922321,23959.71,21471.05,24943.64,21991.87
2023-03-15,98546.19,465406.44,-28515.43,21972.01,853182,152954.34,139352.3,218445.51,21972.01
2023-03-16,-35058.01,70214.71,-15406.19,21890.35,1309442,25566.29,10410.22,27404.26,21890.35
2023-03-17,-19.2,41780.67,-17.44,21820.44,1414192,21194.56,15891.12,20881.62,21820.44
2023-03-20,3295.47,56590.82,2202.91,21700.34,990557,26831.36,20947.39,29396.87,21700.34
2023-03-21,35394.23,42210.04,-62273.99,21584.33,1018011,506.79,9228.65,-10031.97,21584.33
2023-03-22,-18928.97,28223.64,17363.37,21483.86,1281679,22356.96,12035.48,22793.51,21483.86
2023-03-23,-40107.37,45507.12,85109.74,21345.18,1528569,50654.02,27963.67,65308.43,21345.18
2023-03-24,24614.65,106250.13,-39286.55,21260.28,1300457,29407.95,28209.62,33481.79,21260.28
2023-03-27,43768.73,142630.61,4397.17,21212.54,828244,56080.11,53002.26,73513.89,21212.54
2023-03-28,-16211.56,78792.28,-7695.07,21234.43,1257282,30777.21,19030.02,35548.6,21234.43
2023-03-29,9699.57,49157.13,-12668.15,21269.02,776311,19252.66,16864.39,18244.49,21269.02
2023-03-30,-37480.83,52767.29,4478.01,21315.36,1052453,26186.89,10269.96,28622.65,21315.36
2023-03-31,72554.99,120690.92,-42406.88,21372.15,1326561,33218.73,43052.8,39142.02,21372.15
2023-04-03,26231.26,68771.7,20840.2,21478.02,1135066,37029.97,34330.29,44805.95,21478.02
2023-04-04,-25614.93,78850.0,91220.73,21572.48,801944,63881.07,41507.07,85035.37,21572.48
2023-04-05,-2121.45,46624.25,2805.96,21666.85,1011566,23699.02,17243.9,24715.11,21666.85
2023-04-06,35935.68,128211.99,5605.82,21750.42,967378,51856.08,47875.98,66908.9,21750.42
2023-04-07,3622.83,127611.2,-9013.93,21782.13,1316466,46793.13,36000.56,59298.64,21782.13
2023-04-10,39232.52,195761.95,-30429.0,21798.28,1198480,62377.08,56590.94,82666.48,21798.28
2023-04-11,43843.86,106773.93,3263.51,21747.54,858869,43928.33,43907.21,55018.72,21747.54
2023-04-12,39798.09,89219.36,8838.3,21658.35,748816,39905.34,39878.53,49028.83,21658.35
2023-04-13,53121.92,117096.0,-32104.02,21541.58,1037175,35511.18,39913.87,42495.99,21541.58
2023-04-14,61048.71,93385.18,18181.77,21388.85,1695448,44318.6,48501.13,55783.47,21388.85
2023-04-17,72608.09,284373.09,-7988.49,21243.41,929567,99209.34,92559.03,138192.3,21243.41
2023-04-18,94207.1,186858.69,15719.18,21081.34,1507569,74553.07,79466.58,101288.94,21081.34
2023-04-19,-10205.77,95195.12,4515.66,20874.7,1303909,40195.16,27594.93,49855.39,20874.7
2023-04-20,36629.54,129220.23,7372.94,20721.77,300532,52438.31,48486.12,68296.59,20721.77
2023-04-21,31624.15,186599.31,16290.51,20602.91,1205773,74497.57,63779.22,101444.91,20602.91
2023-04-24,-63001.89,58701.64,-20283.92,20474.16,229825,19630.63,-1027.5,19208.86,20474.16
2023-04-25,2203.06,37235.73,-2017.61,20410.48,1211625,18542.87,14457.92,17609.06,20410.48
2023-04-26,31587.53,50063.95,-16345.71,20400.11,799940,18039.45,21426.47,16859.12,20400.11
2023-04-27,41356.55,67487.88,-7202.92,20429.44,1138429,26904.8,30517.74,30142.48,20429.44
2023-04-28,11089.97,73491.47,1062.91,20519.69,1102167,31691.36,26541.01,37277.19,20519.69
2023-05-01,15815.22,44711.1,-7417.8,20620.48,1266106,19304.59,18432.25,18646.65,20620.48
2023-05-02,9069.13,66318.61,-12613.2,20791.82,540312,24832.41,20891.59,26852.7,20791.82
2023-05-03,-29356.24,27378.75,50743.45,20963.78,1557867,33028.66,17432.44,39061.1,20963.78
2023-05-04,21043.89,38741.9,-37917.29,21167.76,789038,7330.79,10759.06,412.3,21167.76
2023-05-05,9697.26,23126.58,9554.12,21304.28,1607128,17994.99,15920.56,16340.35,21304.28
2023-05-08,92178.91,108682.67,-3299.61,21438.86,1294493,42273.97,54750.21,52691.53,21438.86
2023-05-09,6704.99,36912.1,-3112.92,21564.31,1176226,18454.5,15517.12,16899.59,21564.31
2023-05-10,-81139.95,64910.11,-47391.05,21708.36,1030534,13075.81,-10478.13,8759.53,21708.36
2023-05-11,-27297.98,33316.58,-20165.72,21838.3,1068282,11663.05,1922.79,6575.43,21838.3
2023-05-12,-39161.98,40249.72,15997.96,21886.33,1096907,26044.67,9743.01,28123.84,21886.33
2023-05-15,16709.9,70222.4,8257.53,21911.78,1134127,33463.9,29275.4,39239.96,21911.78
2023-05-16,13619.92,22830.59,-4695.6,21910.36,1093464,13348.45,13416.32,9067.5,21910.36
2023-05-17,110380.98,188162.78,-11260.99,21944.24,931229,66282.01,77306.75,88450.9,21944.24
2023-05-18,-50977.92,29144.9,-34845.81,21960.06,1211644,5419.72,-8679.69,-2850.46,21960.06
2023-05-19,60595.37,155420.4,-41988.94,21995.07,618635,45142.18,49005.48,56715.73,21995.07
2023-05-22,39417.8,80705.49,614.28,22039.34,1146742,34453.04,35694.23,40659.88,22039.34
2023-05-23,122590.13,207051.15,13066.84,22126.83,713337,80748.27,91208.74,110058.99,22126.83
2023-05-24,-5190.64,97086.02,4138.92,22234.64,1249577,41153.2,29567.24,50612.47,22234.64
2023-05-25,91419.13,378183.88,-42272.4,22429.37,567687,119446.95,112439.99,167955.74,22429.37
2023-05-26,31213.72,126319.63,-28844.66,22611.25,279925,40028.74,37824.98,48737.48,22611.25
2023-05-29,109693.77,606830.02,-42641.37,22835.33,988783,195674.66,174179.44,282094.33,22835.33
2023-05-30,32258.59,57023.9,3088.13,23090.33,883951,27734.12,28865.24,30056.02,23090.33
2023-05-31,40547.23,74409.97,-81969.73,23359.78,990540,5266.67,14086.81,-3779.88,23359.78
2023-06-01,23506.1,25172.17,10584.14,23635.42,870609,19797.24,20724.46,17878.15,23635.42
2023-06-02,-27724.05,39449.66,44792.44,23878.32,1545227,36040.14,20099.09,42121.05,23878.32
2023-06-05,38722.98,138348.66,-13374.0,24098.13,1157298,49690.93,46948.94,62487.33,24098.13
2023-06-06,-22869.2,43168.79,3372.41,24270.85,1139518,23604.02,11985.71,23270.6,24270.85
2023-06-07,-9057.38,36423.67,-6862.74,24363.81,521950,17974.91,11216.84,14780.47,24363.81
2023-06-08,79283.91,147954.8,-16604.03,24436.32,1187552,51929.03,58767.75,65675.38,24436.32
2023-06-09,5017.44,44943.08,-1875.74,24446.77,1557542,22504.7,18132.89,21533.67,24446.77
2023-06-12,90335.42,314948.61,-20982.19,24430.26,750925,106132.23,102183.02,146983.21,24430.26
2023-06-13,95835.19,183920.78,-27288.25,24358.6,1448008,60330.38,69206.58,78316.27,24358.6
2023-06-14,-35356.78,96525.96,96710.65,24275.78,1177291,72504.13,45538.9,96618.31,24275.78
2023-06-15,-19544.12,56993.94,-10001.39,24134.85,1370682,23709.13,12895.82,23496.28,24134.85
2023-06-16,-5011.09,34018.08,6249.51,23972.72,1585115,21413.44,14807.3,20133.79,23972.72
2023-06-19,65590.67,189309.55,-11111.03,23819.82,1193453,67339.45,66902.25,89099.26,23819.82
2023-06-20,-31517.29,88079.87,22988.67,23672.42,1002771,44913.65,25805.92,55534.27,23672.42
2023-06-21,1940.79,106670.88,-1898.44,23508.59,1321299,42760.34,32555.45,52386.22,23508.59
2023-06-22,30407.66,51668.31,-50670.56,23380.07,985532,8125.94,13696.37,498.87,23380.07
2023-06-23,2978.57,84580.07,2920.65,23253.89,580289,36918.21,28433.3,43750.36,23253.89
2023-06-26,-36172.58,78066.71,123258.83,23183.53,1587813,74836.36,47084.12,100662.77,23183.53
2023-06-27,-63918.62,62850.77,110801.41,23118.5,1528747,65590.22,33213.01,86826.09,23118.5
2023-06-28,115024.07,179085.19,-22028.77,23057.8,1282900,60038.07,73784.57,78528.21,23057.8
2023-06-29,14311.11,127137.3,12898.67,23045.98,1428320,54360.65,44348.27,70017.99,23045.98
2023-06-30,3839.17,43310.75,-10652.06,23015.07,1268265,18557.92,14878.23,16329.34,23015.07
2023-07-03,42514.71,88010.75,21049.24,22932.5,653026,43997.5,43626.8,54530.0,22932.5
2023-07-04,9382.28,50625.07,5624.31,22876.62,1395970,26375.33,22127.07,28124.69,22876.62
2023-07-05,35943.02,60564.42,5056.75,22803.53,1418555,29474.9,31091.93,32810.59,22803.53
2023-07-06,-31348.44,46238.63,13922.7,22676.55,1434000,27612.62,12872.36,30080.66,22676.55
2023-07-07,-20012.29,74068.42,11449.25,22487.1,353697,36001.59,21998.12,42758.83,22487.1
2023-07-10,6855.59,28001.24,1218.33,22278.83,1184078,17166.13,14588.5,14609.78,22278.83
2023-07-11,57390.14,274863.29,-33643.31,22043.05,947225,87754.35,80163.3,120609.99,22043.05
2023-07-12,-41226.78,23173.22,-21088.34,21766.76,1312225,7950.55,-4343.79,1042.44,21766.76
2023-07-13,-40525.99,81277.91,82132.98,21464.79,909386,61625.23,36087.42,81705.45,21464.79
2023-07-14,56864.19,295947.38,-22448.62,21148.07,933608,98215.61,87877.76,136749.38,21148.07
2023-07-17,-565.15,54328.3,-435.73,20853.3,870275,24915.29,18545.18,26946.28,20853.3
2023-07-18,-75019.13,73118.52,-69046.46,20570.49,902693,8214.18,-12594.15,2036.03,20570.49
2023-07-19,-1263.75,72325.22,4126.35,20295.19,1176486,32248.92,23870.75,38225.79,20295.19
2023-07-20,78862.09,355035.24,-43805.8,20064.98,403928,110431.47,102539.13,155614.72,20064.98
2023-07-21,28986.73,34717.45,-9884.54,19898.86,1156662,14910.59,18429.63,12416.46,19898.86
2023-07-24,41852.6,92620.13,-57770.69,19811.83,469484,18220.42,24128.47,17424.72,19811.83
2023-07-25,-17062.76,32558.08,87.64,19752.21,702936,17465.98,8833.79,16322.86,19752.21
2023-07-26,1572.43,44761.85,145.42,19781.93,933622,21563.07,16565.41,22453.63,19781.93
2023-07-27,-2570.37,52541.77,1042.01,19823.61,1444864,24469.13,17709.26,26791.89,19823.61
2023-07-28,17294.76,23936.59,-6963.44,19965.6,725878,12312.92,13558.38,8486.58,19965.6
2023-07-31,18469.47,39561.83,-17848.79,20110.14,528625,13941.06,15073.16,10856.52,20110.14
2023-08-01,18447.01,35552.98,-1568.64,20217.65,1150368,18067.33,18162.25,16992.17,20217.65
2023-08-02,60568.35,214461.52,12573.82,20335.47,1031452,82456.94,76984.79,113517.67,20335.47
2023-08-03,22022.3,120691.36,0.46,20491.55,737005,47061.12,40801.42,60345.91,20491.55
2023-08-04,-10958.58,41082.1,-2721.19,20608.13,822479,19656.34,12002.61,19180.45,20608.13
2023-08-07,26762.54,54931.58,-15681.53,20686.98,975623,19979.01,21674.89,19625.03,20686.98
2023-08-08,38396.32,119288.4,20357.75,20758.45,974018,53468.2,49700.23,69823.07,20758.45
